static_scale_mult,Li_scale_mult,Li_weight,static_weight,alpha,cv_MAE
0.5,1.0,0.15000000000000002,0.85,0.004641588833612777,2.0363554182952446
0.5,1.0,0.15000000000000002,0.85,0.1,1.8031769533701523
0.5,1.0,0.15000000000000002,0.85,2.154434690031882,1.9722562350176194
0.5,1.0,0.15000000000000002,0.85,46.41588833612773,2.535679632111045
0.5,1.0,0.15000000000000002,0.85,1000.0,2.7026888814057095
0.5,1.0,0.2,0.8,9.999999999999999e-06,2.2236518230450413
0.5,1.0,0.2,0.8,0.00021544346900318823,2.114859175455089
0.5,1.0,0.2,0.8,0.004641588833612777,2.0132927756458816
0.5,1.0,0.2,0.8,0.1,1.7926004561413886
0.5,1.0,0.2,0.8,2.154434690031882,1.9516487067825687
0.5,1.0,0.2,0.8,46.41588833612773,2.5287913492898473
0.5,1.0,0.2,0.8,1000.0,2.7022003098335974
0.5,1.0,0.25,0.75,9.999999999999999e-06,2.1744816677625542
0.5,1.0,0.25,0.75,0.00021544346900318823,2.0734162860322667
0.5,1.0,0.25,0.75,0.004641588833612777,1.9917395986063986
0.5,1.0,0.25,0.75,0.1,1.7824946040717393
0.5,1.0,0.25,0.75,2.154434690031882,1.9335654407878438
0.5,1.0,0.25,0.75,46.41588833612773,2.5225887185584237
0.5,1.0,0.25,0.75,1000.0,2.7017136314472
0.5,1.0,0.30000000000000004,0.7,9.999999999999999e-06,2.141027392703017
0.5,1.0,0.30000000000000004,0.7,0.00021544346900318823,2.046911280468453
0.5,1.0,0.30000000000000004,0.7,0.004641588833612777,1.9710449517341169
0.5,1.0,0.30000000000000004,0.7,0.1,1.772823076019312
0.5,1.0,0.30000000000000004,0.7,2.154434690031882,1.91855312165664
0.5,1.0,0.30000000000000004,0.7,46.41588833612773,2.516788631665023
0.5,1.0,0.30000000000000004,0.7,1000.0,2.701228839394311
0.5,1.0,0.35000000000000003,0.6499999999999999,9.999999999999999e-06,2.1120586138082498
0.5,1.0,0.35000000000000003,0.6499999999999999,0.00021544346900318823,2.0225673321696993
0.5,1.0,0.35000000000000003,0.6499999999999999,0.004641588833612777,1.951558886118505
0.5,1.0,0.35000000000000003,0.6499999999999999,0.1,1.763567197079523
0.5,1.0,0.35000000000000003,0.6499999999999999,2.154434690031882,1.9051986070046265
0.5,1.0,0.35000000000000003,0.6499999999999999,46.41588833612773,2.5115110769994757
0.5,1.0,0.35000000000000003,0.6499999999999999,1000.0,2.700745926865181
0.5,1.0,0.4,0.6,9.999999999999999e-06,2.0848435737150055
0.5,1.0,0.4,0.6,0.00021544346900318823,1.9996283574430633
0.5,1.0,0.4,0.6,0.004641588833612777,1.9328824847355532
0.5,1.0,0.4,0.6,0.1,1.7552107888436914
0.5,1.0,0.4,0.6,2.154434690031882,1.8930758592859913
0.5,1.0,0.4,0.6,46.41588833612773,2.506681227600357
0.5,1.0,0.4,0.6,1000.0,2.7002648870922177
0.5,1.0,0.45,0.55,9.999999999999999e-06,2.0584439630766536
0.5,1.0,0.45,0.55,0.00021544346900318823,1.9776297593846959
0.5,1.0,0.45,0.55,0.004641588833612777,1.914896265594268
0.5,1.0,0.45,0.55,0.1,1.746515772768849
0.5,1.0,0.45,0.55,2.154434690031882,1.8823468894946882
0.5,1.0,0.45,0.55,46.41588833612773,2.50220145587126
0.5,1.0,0.45,0.55,1000.0,2.6997857133496863
0.5,1.0,0.5,0.5,9.999999999999999e-06,2.032976815666721
0.5,1.0,0.5,0.5,0.00021544346900318823,1.9559904129817793
0.5,1.0,0.5,0.5,0.004641588833612777,1.8977152791946084
0.5,1.0,0.5,0.5,0.1,1.7375770926145617
0.5,1.0,0.5,0.5,2.154434690031882,1.872962330035759
0.5,1.0,0.5,0.5,46.41588833612773,2.4980658627749857
0.5,1.0,0.5,0.5,1000.0,2.699308398953421
0.5,1.0,0.55,0.44999999999999996,9.999999999999999e-06,2.008281151377383
0.5,1.0,0.55,0.44999999999999996,0.00021544346900318823,1.9351383010025325
0.5,1.0,0.55,0.44999999999999996,0.004641588833612777,1.8812424873134537
0.5,1.0,0.55,0.44999999999999996,0.1,1.728923250378678
0.5,1.0,0.55,0.44999999999999996,2.154434690031882,1.865219652788051
0.5,1.0,0.55,0.44999999999999996,46.41588833612773,2.4941734677545355
0.5,1.0,0.55,0.44999999999999996,1000.0,2.6988329372605278
0.5,1.0,0.6000000000000001,0.3999999999999999,9.999999999999999e-06,1.9858200863680437
0.5,1.0,0.6000000000000001,0.3999999999999999,0.00021544346900318823,1.9146712710687703
0.5,1.0,0.6000000000000001,0.3999999999999999,0.004641588833612777,1.8641002670215672
0.5,1.0,0.6000000000000001,0.3999999999999999,0.1,1.720556316427803
0.5,1.0,0.6000000000000001,0.3999999999999999,2.154434690031882,1.8585535743087402
0.5,1.0,0.6000000000000001,0.3999999999999999,46.41588833612773,2.4905139793653843
0.5,1.0,0.6000000000000001,0.3999999999999999,1000.0,2.698359321669102
0.5,1.0,0.65,0.35,9.999999999999999e-06,1.9634654464284673
0.5,1.0,0.65,0.35,0.00021544346900318823,1.8944265020457887
0.5,1.0,0.65,0.35,0.004641588833612777,1.8460652166802762
0.5,1.0,0.65,0.35,0.1,1.712142350129969
0.5,1.0,0.65,0.35,2.154434690031882,1.8532733953246918
0.5,1.0,0.65,0.35,46.41588833612773,2.4873529541881068
0.5,1.0,0.65,0.35,1000.0,2.6978875456179368
0.5,1.0,0.7000000000000001,0.29999999999999993,9.999999999999999e-06,1.9401887903346795
0.5,1.0,0.7000000000000001,0.29999999999999993,0.00021544346900318823,1.8753607531800993
0.5,1.0,0.7000000000000001,0.29999999999999993,0.004641588833612777,1.8277053931904366
0.5,1.0,0.7000000000000001,0.29999999999999993,0.1,1.7042623896277576
0.5,1.0,0.7000000000000001,0.29999999999999993,2.154434690031882,1.848528410413636
0.5,1.0,0.7000000000000001,0.29999999999999993,46.41588833612773,2.484673772908326
0.5,1.0,0.7000000000000001,0.29999999999999993,1000.0,2.6974176025862437
0.5,1.0,0.75,0.25,9.999999999999999e-06,1.9165882941692935
0.5,1.0,0.75,0.25,0.00021544346900318823,1.8554026407679345
0.5,1.0,0.75,0.25,0.004641588833612777,1.8091199045478314
0.5,1.0,0.75,0.25,0.1,1.6979695156267904
0.5,1.0,0.75,0.25,2.154434690031882,1.8440963923699885
0.5,1.0,0.75,0.25,46.41588833612773,2.4822022033236624
0.5,1.0,0.75,0.25,1000.0,2.6969494860933674
0.5,1.0,0.8,0.19999999999999996,9.999999999999999e-06,1.8908247781612424
0.5,1.0,0.8,0.19999999999999996,0.00021544346900318823,1.8350530333518043
0.5,1.0,0.8,0.19999999999999996,0.004641588833612777,1.7905342061681089
0.5,1.0,0.8,0.19999999999999996,0.1,1.6928195130398453
0.5,1.0,0.8,0.19999999999999996,2.154434690031882,1.8401207689094268
0.5,1.0,0.8,0.19999999999999996,46.41588833612773,2.48031942498823
0.5,1.0,0.8,0.19999999999999996,1000.0,2.6964831896985135
0.5,1.0,0.8500000000000001,0.1499999999999999,9.999999999999999e-06,1.865748366206243
0.5,1.0,0.8500000000000001,0.1499999999999999,0.00021544346900318823,1.8130682189063618
0.5,1.0,0.8500000000000001,0.1499999999999999,0.004641588833612777,1.7702098505459825
0.5,1.0,0.8500000000000001,0.1499999999999999,0.1,1.6879265692837766
0.5,1.0,0.8500000000000001,0.1499999999999999,2.154434690031882,1.8376949389044173
0.5,1.0,0.8500000000000001,0.1499999999999999,46.41588833612773,2.47875180364305
0.5,1.0,0.8500000000000001,0.1499999999999999,1000.0,2.696018707000464
0.5,1.0,0.9,0.09999999999999998,9.999999999999999e-06,1.8405217727429077
0.5,1.0,0.9,0.09999999999999998,0.00021544346900318823,1.7902734454778213
0.5,1.0,0.9,0.09999999999999998,0.004641588833612777,1.7488174968052632
0.5,1.0,0.9,0.09999999999999998,0.1,1.6839833811196452
0.5,1.0,0.9,0.09999999999999998,2.154434690031882,1.837686264756467
0.5,1.0,0.9,0.09999999999999998,46.41588833612773,2.4773774230227925
0.5,1.0,0.9,0.09999999999999998,1000.0,2.69555603163731
0.5,1.0,0.9500000000000001,0.04999999999999993,9.999999999999999e-06,1.8165182929700339
0.5,1.0,0.9500000000000001,0.04999999999999993,0.00021544346900318823,1.7792155090264372
0.5,1.0,0.9500000000000001,0.04999999999999993,0.004641588833612777,1.7329251552857583
0.5,1.0,0.9500000000000001,0.04999999999999993,0.1,1.6818460267506479
0.5,1.0,0.9500000000000001,0.04999999999999993,2.154434690031882,1.842246094575396
0.5,1.0,0.9500000000000001,0.04999999999999993,46.41588833612773,2.4761929551955557
0.5,1.0,0.9500000000000001,0.04999999999999993,1000.0,2.6950951572861768
0.5,1.0,1.0,0.0,9.999999999999999e-06,2.078531045203213
0.5,1.0,1.0,0.0,0.00021544346900318823,2.059452686857737
0.5,1.0,1.0,0.0,0.004641588833612777,1.9319243275195825
0.5,1.0,1.0,0.0,0.1,1.6941830993937244
0.5,1.0,1.0,0.0,2.154434690031882,1.853010553396802
0.5,1.0,1.0,0.0,46.41588833612773,2.475195629741873
0.5,1.0,1.0,0.0,1000.0,2.6946360776629588
0.5,2.0,0.0,1.0,9.999999999999999e-06,4.398409985738396
0.5,2.0,0.0,1.0,0.00021544346900318823,2.620203430487226
0.5,2.0,0.0,1.0,0.004641588833612777,2.1801613963477617
0.5,2.0,0.0,1.0,0.1,1.8601469262660433
0.5,2.0,0.0,1.0,2.154434690031882,2.066732037034713
0.5,2.0,0.0,1.0,46.41588833612773,2.559832358137653
0.5,2.0,0.0,1.0,1000.0,2.704166024401565
0.5,2.0,0.05,0.95,9.999999999999999e-06,2.8427575030846963
0.5,2.0,0.05,0.95,0.00021544346900318823,2.4797348163155877
0.5,2.0,0.05,0.95,0.004641588833612777,2.133404391142862
0.5,2.0,0.05,0.95,0.1,1.8345818722036864
0.5,2.0,0.05,0.95,2.154434690031882,2.055406334092951
0.5,2.0,0.05,0.95,46.41588833612773,2.5602186326188954
0.5,2.0,0.05,0.95,1000.0,2.7042888318188054
0.5,2.0,0.1,0.9,9.999999999999999e-06,2.669214181987141
0.5,2.0,0.1,0.9,0.00021544346900318823,2.4086977331032795
0.5,2.0,0.1,0.9,0.004641588833612777,2.10871156311002
0.5,2.0,0.1,0.9,0.1,1.8179667253370337
0.5,2.0,0.1,0.9,2.154434690031882,2.04787241610148
0.5,2.0,0.1,0.9,46.41588833612773,2.5608141845949417
0.5,2.0,0.1,0.9,1000.0,2.7044122046846364
0.5,2.0,0.15000000000000002,0.85,9.999999999999999e-06,2.581721772666347
0.5,2.0,0.15000000000000002,0.85,0.00021544346900318823,2.367734362374683
0.5,2.0,0.15000000000000002,0.85,0.004641588833612777,2.0903207909319304
0.5,2.0,0.15000000000000002,0.85,0.1,1.8058003479886477
0.5,2.0,0.15000000000000002,0.85,2.154434690031882,2.0422744733983977
0.5,2.0,0.15000000000000002,0.85,46.41588833612773,2.5615267710402243
0.5,2.0,0.15000000000000002,0.85,1000.0,2.704536143436968
0.5,2.0,0.2,0.8,9.999999999999999e-06,2.524127974945614
0.5,2.0,0.2,0.8,0.00021544346900318823,2.3341763227952224
0.5,2.0,0.2,0.8,0.004641588833612777,2.073265639135114
0.5,2.0,0.2,0.8,0.1,1.7949629336920756
0.5,2.0,0.2,0.8,2.154434690031882,2.0374616444264007
0.5,2.0,0.2,0.8,46.41588833612773,2.562353785253205
0.5,2.0,0.2,0.8,1000.0,2.7046606485168607
0.5,2.0,0.25,0.75,9.999999999999999e-06,2.479710633253199
0.5,2.0,0.25,0.75,0.00021544346900318823,2.3040589684025132
0.5,2.0,0.25,0.75,0.004641588833612777,2.0564997910733065
0.5,2.0,0.25,0.75,0.1,1.7849839417835323
0.5,2.0,0.25,0.75,2.154434690031882,2.03335153696933
0.5,2.0,0.25,0.75,46.41588833612773,2.563315453082942
0.5,2.0,0.25,0.75,1000.0,2.70478572036854
0.5,2.0,0.30000000000000004,0.7,9.999999999999999e-06,2.4401703906460526
0.5,2.0,0.30000000000000004,0.7,0.00021544346900318823,2.2750515928290644
0.5,2.0,0.30000000000000004,0.7,0.004641588833612777,2.0398359208653734
0.5,2.0,0.30000000000000004,0.7,0.1,1.776258469594852
0.5,2.0,0.30000000000000004,0.7,2.154434690031882,2.029889544752899
0.5,2.0,0.30000000000000004,0.7,46.41588833612773,2.5645305473237063
0.5,2.0,0.30000000000000004,0.7,1000.0,2.7049113594393988
0.5,2.0,0.35000000000000003,0.6499999999999999,9.999999999999999e-06,2.40306797918859
0.5,2.0,0.35000000000000003,0.6499999999999999,0.00021544346900318823,2.247651152432407
0.5,2.0,0.35000000000000003,0.6499999999999999,0.004641588833612777,2.0261843698722286
0.5,2.0,0.35000000000000003,0.6499999999999999,0.1,1.7685082288243639
0.5,2.0,0.35000000000000003,0.6499999999999999,2.154434690031882,2.0274013801319746
0.5,2.0,0.35000000000000003,0.6499999999999999,46.41588833612773,2.565932630346327
0.5,2.0,0.35000000000000003,0.6499999999999999,1000.0,2.705037566180006
0.5,2.0,0.4,0.6,9.999999999999999e-06,2.368148068271341
0.5,2.0,0.4,0.6,0.00021544346900318823,2.2204733188503347
0.5,2.0,0.4,0.6,0.004641588833612777,2.015834380008032
0.5,2.0,0.4,0.6,0.1,1.760666401628242
0.5,2.0,0.4,0.6,2.154434690031882,2.0260273068423107
0.5,2.0,0.4,0.6,46.41588833612773,2.567590060958306
0.5,2.0,0.4,0.6,1000.0,2.7051643410441164
0.5,2.0,0.45,0.55,9.999999999999999e-06,2.333424294181927
0.5,2.0,0.45,0.55,0.00021544346900318823,2.1948880068840313
0.5,2.0,0.45,0.55,0.004641588833612777,2.005069543580527
0.5,2.0,0.45,0.55,0.1,1.7529194921754006
0.5,2.0,0.45,0.55,2.154434690031882,2.025279878091382
0.5,2.0,0.45,0.55,46.41588833612773,2.5695287719870454
0.5,2.0,0.45,0.55,1000.0,2.7052916844886785
0.5,2.0,0.5,0.5,9.999999999999999e-06,2.299003605872753
0.5,2.0,0.5,0.5,0.00021544346900318823,2.1697196272147834
0.5,2.0,0.5,0.5,0.004641588833612777,1.9937195685127072
0.5,2.0,0.5,0.5,0.1,1.7448698300448693
0.5,2.0,0.5,0.5,2.154434690031882,2.0253640071683066
0.5,2.0,0.5,0.5,46.41588833612773,2.5716237930087904
0.5,2.0,0.5,0.5,1000.0,2.70541959697384
0.5,2.0,0.55,0.44999999999999996,9.999999999999999e-06,2.2661100951646445
0.5,2.0,0.55,0.44999999999999996,0.00021544346900318823,2.1450174905526675
0.5,2.0,0.55,0.44999999999999996,0.004641588833612777,1.9814423329161963
0.5,2.0,0.55,0.44999999999999996,0.1,1.7364879958837067
0.5,2.0,0.55,0.44999999999999996,2.154434690031882,2.0261771067545356
0.5,2.0,0.55,0.44999999999999996,46.41588833612773,2.573843571312248
0.5,2.0,0.55,0.44999999999999996,1000.0,2.7055480789629587
0.5,2.0,0.6000000000000001,0.3999999999999999,9.999999999999999e-06,2.23474318780709
0.5,2.0,0.6000000000000001,0.3999999999999999,0.00021544346900318823,2.120484756117553
0.5,2.0,0.6000000000000001,0.3999999999999999,0.004641588833612777,1.96799495067647
0.5,2.0,0.6000000000000001,0.3999999999999999,0.1,1.7286784900355618
0.5,2.0,0.6000000000000001,0.3999999999999999,2.154434690031882,2.0279513778284883
0.5,2.0,0.6000000000000001,0.3999999999999999,46.41588833612773,2.576190056726399
0.5,2.0,0.6000000000000001,0.3999999999999999,1000.0,2.7056771309226066
0.5,2.0,0.65,0.35,9.999999999999999e-06,2.2057354261402287
0.5,2.0,0.65,0.35,0.00021544346900318823,2.097667873558558
0.5,2.0,0.65,0.35,0.004641588833612777,1.9530167909132834
