split,representation,bin_width_THz,feature,bin_low_THz,bin_high_THz,bin_center_THz,n,transform,pearson_r,pearson_ci95_low,pearson_ci95_high,pearson_p_analytic,pearson_p_fdr,pearson_p_permutation,pearson_p_maxT,spearman_rho,spearman_ci95_low,spearman_ci95_high,spearman_p_analytic,spearman_p_fdr,spearman_p_permutation,spearman_p_maxT,mutual_information,mi_p_permutation,mi_p_maxT,distance_correlation,linear_cv_R2,spline_cv_R2,nonlinear_spline_gain_R2
train,li_shape,1.0,LiPDOS_000.00_001.00THz,0.0,1.0,0.5,214,none,0.3647878334920961,0.29445887,0.43979102,3.8919772751549134e-08,3.335980521561355e-07,0.0001999600079984,0.0003999200159968,0.4829915095181809,0.38510352,0.5786012,6.596882025963959e-14,9.895323038945936e-13,0.0001999600079984,0.0001999600079984,0.2360176686991706,0.0019960079840319,0.0019960079840319,0.4447309222901774,0.106945797391173,0.1863479430071147,0.0794021456159417
train,li_shape,1.0,LiPDOS_001.00_002.00THz,1.0,2.0,1.5,214,none,0.4367579891826688,0.36004084,0.5313348,2.2188817874956108e-11,1.3313290724973662e-09,0.0001999600079984,0.0001999600079984,0.5829573754629146,0.49472326,0.66437876,7.106083451253417e-21,4.2636500707520505e-19,0.0001999600079984,0.0001999600079984,0.2320015202305745,0.0019960079840319,0.0019960079840319,0.5314654876966541,0.169230027311234,0.3002295223479667,0.1309994950367327
train,li_shape,1.0,LiPDOS_002.00_003.00THz,2.0,3.0,2.5,214,none,0.4148379083583989,0.32184452,0.51098365,2.6139301495099436e-10,3.920895224264916e-09,0.0001999600079984,0.0001999600079984,0.5541967734914024,0.45820203,0.64499164,1.2558789330874094e-18,3.767636799262229e-17,0.0001999600079984,0.0001999600079984,0.279956009291558,0.0019960079840319,0.0019960079840319,0.5099690744943043,0.1510662945855581,0.3146216641978075,0.1635553696122494
train,li_shape,1.0,LiPDOS_003.00_004.00THz,3.0,4.0,3.5,214,none,0.3233846093239124,0.21183933,0.43348342,1.3414750797829531e-06,7.31713679881611e-06,0.0001999600079984,0.0011997600479904,0.4776102683799237,0.37488467,0.57269907,1.3594069464447256e-13,1.6312883357336708e-12,0.0001999600079984,0.0001999600079984,0.2433455720395829,0.0019960079840319,0.0019960079840319,0.4207914303180368,0.0648489093515521,0.2211071379852698,0.1562582286337176
train,li_shape,1.0,LiPDOS_004.00_005.00THz,4.0,5.0,4.5,214,none,0.2923321296429534,0.17952278,0.40854648,1.3817964661240748e-05,6.852687079988286e-05,0.0001999600079984,0.0035992801439712,0.4547614351907638,0.34442937,0.55156046,2.553380898299664e-12,2.553380898299664e-11,0.0001999600079984,0.0001999600079984,0.1697246616456689,0.0019960079840319,0.0019960079840319,0.4152420271123589,0.0497255750502091,0.230771754702126,0.1810461796519169
train,li_shape,1.0,LiPDOS_005.00_006.00THz,5.0,6.0,5.5,214,none,0.4255840666383097,0.30750528,0.5418468,7.975954444843232e-11,2.392786333452969e-09,0.0001999600079984,0.0001999600079984,0.5369533998212606,0.43584818,0.63084954,2.2166742247301918e-17,4.4333484494603833e-16,0.0001999600079984,0.0001999600079984,0.3465219045924725,0.0019960079840319,0.0019960079840319,0.5124624381811232,0.1713870671892331,0.3145495574822039,0.1431624902929708
train,li_shape,1.0,LiPDOS_006.00_007.00THz,6.0,7.0,6.5,214,none,0.340792529367037,0.23290518,0.4475782,3.222304550211212e-07,2.148203033474141e-06,0.0001999600079984,0.0007998400319936,0.4415233614479814,0.3329426,0.5451226,1.2674242888667884e-11,1.0863636761715328e-10,0.0001999600079984,0.0001999600079984,0.289843880877727,0.0019960079840319,0.0019960079840319,0.4124196911470389,0.0962538598842861,0.2145800217291626,0.1183261618448765
train,li_shape,1.0,LiPDOS_007.00_008.00THz,7.0,8.0,7.5,214,none,0.138225945854568,-0.018756267,0.2831936,0.0433901529912056,0.1183367808851063,0.0453909218156368,0.7160567886422715,0.2033385035162715,0.07522666,0.32839516,0.0028039835939599,0.0067295606255039,0.0033993201359728,0.0677864427114577,0.2423142192559244,0.0019960079840319,0.0019960079840319,0.2480041816163661,-0.0082163522757496,0.1054590133136615,0.1136753655894112
train,li_shape,1.0,LiPDOS_008.00_009.00THz,8.0,9.0,8.5,214,none,-0.0203039639883908,-0.13249211,0.09662457,0.767755385686154,0.786671415502458,0.7710457908418317,1.0,0.0607981004421748,-0.06383986,0.19153337,0.3761515285139188,0.5015353713518919,0.3715256948610278,1.0,0.1194676606630369,0.0019960079840319,0.0099800399201596,0.1982539940855932,-0.025371153507536,0.0229958706423083,0.0483670241498443
train,li_shape,1.0,LiPDOS_009.00_010.00THz,9.0,10.0,9.5,214,none,-0.0574127310771583,-0.16799337,0.051613968,0.4033538909075512,0.6362511226727808,0.4047190561887622,1.0,-0.0277552949692489,-0.15805008,0.10458443,0.6864151608364324,0.710084649141137,0.6828634273145371,1.0,0.0568131961216344,0.0499001996007984,0.6047904191616766,0.1593671530171033,-0.0131489905060997,-0.0012648239322421,0.0118841665738576
train,li_shape,1.0,LiPDOS_010.00_011.00THz,10.0,11.0,10.5,214,none,0.0047777371788708,-0.12752199,0.124194674,0.9446049135582536,0.9446049135582536,0.9484103179364128,1.0,0.0510697182386769,-0.08550499,0.18358049,0.4573635598738194,0.5488362718485832,0.4583083383323335,1.0,0.0754899723581101,0.0179640718562874,0.24750499001996,0.1323302707355726,-0.0139917997121805,-0.0319166120972469,-0.0179248123850663
train,li_shape,1.0,LiPDOS_011.00_012.00THz,11.0,12.0,11.5,214,none,-0.2603028385444043,-0.39942005,-0.116091296,0.0001170523742789,0.000438946403546,0.0001999600079984,0.016996600679864,-0.1531811618302004,-0.28456628,-0.019748012,0.02502834876874,0.0517827905560138,0.0281943611277744,0.4389122175564887,0.1245242952342131,0.0039920159680638,0.0079840319361277,0.2948334039139437,0.0443001610128471,0.0472326720190198,0.0029325110061726
train,li_shape,1.0,LiPDOS_012.00_013.00THz,12.0,13.0,12.5,214,none,-0.3693853528755152,-0.47078866,-0.23050693,2.5437520394153168e-08,2.5437520394153164e-07,0.0001999600079984,0.0003999200159968,-0.2415424724553575,-0.3610777,-0.11328554,0.000362873073997,0.0010367802114201,0.0003999200159968,0.0097980403919216,0.1305712641151331,0.0019960079840319,0.0059880239520958,0.4356030591449055,0.1248588251659431,0.2824729409500044,0.1576141157840612
train,li_shape,1.0,LiPDOS_013.00_014.00THz,13.0,14.0,13.5,214,none,-0.3450490292050482,-0.4778203,-0.19488107,2.243076096639914e-07,1.6823070724799352e-06,0.0001999600079984,0.0007998400319936,-0.2163978435528365,-0.34491706,-0.090189695,0.0014479910135663,0.0036199775339159,0.0015996800639872,0.0373925214957008,0.2708770758680821,0.0019960079840319,0.0019960079840319,0.3724877360512674,0.0897782108482995,0.2499350687505224,0.1601568579022229
train,li_shape,1.0,LiPDOS_014.00_015.00THz,14.0,15.0,14.5,214,none,-0.4173310721123045,-0.5190671,-0.2981121,1.9920954663879688e-10,3.920895224264916e-09,0.0001999600079984,0.0001999600079984,-0.4160832755745406,-0.5256406,-0.30397746,2.2828669599323855e-10,1.3697201759594312e-09,0.0001999600079984,0.0001999600079984,0.194007255692528,0.0019960079840319,0.0019960079840319,0.3953180802369143,0.155815718640885,0.1392945858933963,-0.0165211327474886
train,li_shape,1.0,LiPDOS_015.00_016.00THz,15.0,16.0,15.5,214,none,-0.2031353056216054,-0.30923194,-0.09482978,0.002832099593101,0.0089434723992663,0.0037992401519696,0.1647670465906818,-0.3103255659243213,-0.41575956,-0.20416392,3.694851516346027e-06,1.38556931862976e-05,0.0001999600079984,0.0001999600079984,0.1780276405006193,0.0019960079840319,0.0019960079840319,0.2857959362826098,0.0283700098142314,0.1164196687319583,0.0880496589177268
train,li_shape,1.0,LiPDOS_016.00_017.00THz,16.0,17.0,16.5,214,none,-0.1041503276356948,-0.21947514,0.0096817035,0.1288133753377751,0.2760286614380896,0.1335732853429314,0.9702059588082383,-0.1744969102605211,-0.28984684,-0.05917591,0.010546698173965,0.0234371070532556,0.0103979204159168,0.2253549290141971,0.1963420514708662,0.0019960079840319,0.0019960079840319,0.2199835151546229,-0.0087137254859279,0.0313905757242373,0.0401043012101652
train,li_shape,1.0,LiPDOS_017.00_018.00THz,17.0,18.0,17.5,214,none,-0.1366635929983056,-0.24656339,-0.02824393,0.0458375963341017,0.1195763382628741,0.0477904419116176,0.7326534693061387,-0.2439192682622245,-0.357848,-0.13148955,0.0003159125882232,0.0009477377646698,0.0003999200159968,0.0085982803439312,0.2109442537629808,0.0019960079840319,0.0019960079840319,0.2504602209708315,0.0024384368642765,0.1502457936159302,0.1478073567516536
train,li_shape,1.0,LiPDOS_018.00_019.00THz,18.0,19.0,18.5,214,none,-0.0790304402377578,-0.18698917,0.02178627,0.249672225648895,0.4539495011798092,0.2485502899420116,0.9998000399920016,-0.4127898313492943,-0.518569,-0.30950686,3.262065421268024e-10,1.7793084116007402e-09,0.0001999600079984,0.0001999600079984,0.2542203636233826,0.0019960079840319,0.0019960079840319,0.2698244909423556,-0.0105220908686918,0.2233017854599631,0.2338238763286549
train,li_shape,1.0,LiPDOS_019.00_020.00THz,19.0,20.0,19.5,214,none,0.0738047423971019,-0.007949983,0.15003203,0.2824582962801363,0.4842142221945193,0.2885422915416916,0.9998000399920016,-0.2991109751438386,-0.40908816,-0.18479194,8.493759521813506e-06,2.8312531739378355e-05,0.0001999600079984,0.0007998400319936,0.2533800341392012,0.0019960079840319,0.0019960079840319,0.233793535223323,-0.014029820368421,0.0142413946843286,0.0282712150527496
train,li_shape,1.0,LiPDOS_020.00_021.00THz,20.0,21.0,20.5,214,none,-0.0220495104671685,-0.13795185,0.07304706,0.748432932774775,0.786671415502458,0.7558488302339532,1.0,-0.3742374110588674,-0.48496348,-0.26619762,1.6121198434863644e-08,8.060599217431821e-08,0.0001999600079984,0.0001999600079984,0.1417506635191174,0.0019960079840319,0.0039920159680638,0.2377866022218235,-0.0249501231978139,0.1153774511534103,0.1403275743512243
train,li_shape,1.0,LiPDOS_021.00_022.00THz,21.0,22.0,21.5,214,none,-0.0253051268182062,-0.12473744,0.057968255,0.7128188527166228,0.786671415502458,0.7100579884023195,1.0,-0.3416475323956868,-0.4490718,-0.24063717,2.997455912637766e-07,1.2846239625590426e-06,0.0001999600079984,0.0001999600079984,0.1616702968770811,0.0019960079840319,0.0019960079840319,0.2285974435994842,-0.0146529043979846,0.0691271058626464,0.083780010260631
