Frequency_THz,Lithium_PDOS
-1.308035949487688,0.0
-1.222176120842614,0.0
-1.13631629219754,0.0
-1.050456463552466,0.0
-0.964596634907392,0.0
-0.878736806262318,0.0
-0.792876977617244,0.0
-0.7070171489721699,0.0
-0.6211573203270959,0.0
-0.5352974916820219,0.0
-0.4494376630369479,0.0
-0.36357783439187386,0.0
-0.27771800574679983,0.0
-0.1918581771017258,0.0
-0.10599834845665179,0.0
-0.02013851981157777,0.0
0.06572130883349625,0.0
0.15158113747857027,0.0037187770431434475
0.2374409661236443,0.010196711134282258
0.3233007947687183,0.021214108033665007
0.40916062341379233,0.0354267125338732
0.49502045205886636,0.05170710114340742
0.5808802807039404,0.07233039502070474
0.6667401093490144,0.09575628809421592
0.7525999379940884,0.12377969868380127
0.8384597666391624,0.1539695271744379
0.9243195952842365,0.1887198492331375
1.0101794239293105,0.22772050064803243
1.0960392525743845,0.27149515049151984
1.1818990812194585,0.3193026499541551
1.2677589098645325,0.37210904318469556
1.3536187385096066,0.4319835352349353
1.4394785671546806,0.4990282460159104
1.5253383957997546,0.6032066074289837
1.6111982244448286,0.5512686451317322
1.6970580530899027,0.7349505577246548
1.7829178817349767,0.887956883845522
1.8687777103800507,1.1242575675747462
1.9546375390251247,1.3640090617340508
2.0404973676701985,2.7740209075134548
2.126357196315273,2.828905026837898
2.2122170249603466,2.5526050689231585
2.298076853605421,2.5590194748754764
2.3839366822504946,3.591978668806404
2.469796510895569,3.7624242785249775
2.5556563395406426,5.041534995066948
2.641516168185717,5.0160495656386725
2.7273759968307916,4.57385135353926
2.813235825475865,4.518660310662645
2.8990956541209387,4.942078968707977
2.984955482766013,4.729910194508284
3.0708153114110877,6.391535053548368
3.1566751400561612,12.898219091563728
3.242534968701235,4.501593460015325
3.3283947973463093,7.243093068517277
3.4142546259913837,10.54547957029388
3.5001144546364573,4.9937410228801875
3.585974283281531,1.7209167889486345
3.6718341119266054,9.011781612107251
3.75769394057168,11.006962262210621
3.8435537692167534,11.320360658291035
3.929413597861827,7.891592551794077
4.0152734265069014,12.705321027393499
4.101133255151976,8.748383304654219
4.1869930837970495,11.252526803934051
4.272852912442123,8.462594963976118
4.3587127410871975,11.161682387943896
4.444572569732272,7.061178624071032
4.530432398377346,8.789029578044596
4.616292227022419,11.335066878158424
4.702152055667494,8.482587088311721
4.788011884312568,13.797463362099203
4.873871712957642,7.042510665805688
4.959731541602715,12.690485526190018
