Frequency_THz,Lithium_PDOS
-2.298012333539614,0.0
-2.1601316042495617,0.0
-2.0222508749595094,0.0
-1.884370145669457,0.0
-1.7464894163794047,0.0
-1.6086086870893523,0.0
-1.4707279577993,0.0
-1.3328472285092476,0.0
-1.1949664992191953,0.0
-1.057085769929143,0.0
-0.9192050406390906,0.0
-0.7813243113490382,0.0
-0.6434435820589859,0.0
-0.5055628527689335,0.0
-0.3676821234788812,0.0
-0.22980139418882883,0.0
-0.09192066489877648,0.0
0.04596006439127587,8.066046926391946e-05
0.18384079368132822,0.002069993139237952
0.32172152297138057,0.0072385635765008435
0.4596022522614329,0.015302272913039355
0.5974829815514853,0.027099406297119613
0.7353637108415376,0.042831420220956935
0.87324444013159,0.06439831540964676
1.0111251694216423,0.09605972261853618
1.1490058987116947,0.20153210063388205
1.286886628001747,0.23178268162109222
1.4247673572917994,0.4114966386713907
1.5626480865818517,0.3038060614052339
1.700528815871904,1.168860868268659
1.8384095451619564,0.7756657971802309
1.9762902744520088,1.1758042942712086
2.114171003742061,1.1191228000604507
2.2520517330321135,1.1815133378072615
2.389932462322166,1.1806434622010764
2.527813191612218,1.7279301333735557
2.6656939209022705,1.3214079716585014
2.803574650192323,1.4045026841389607
2.9414553794823752,2.035569942942904
3.0793361087724276,2.1452202348867053
3.21721683806248,2.7648173070353272
3.3550975673525323,2.562968745910978
3.4929782966425846,2.632370223735567
3.630859025932637,1.8708198936409326
3.7687397552226893,2.369161979988031
3.9066204845127417,2.208500232605389
4.0445012138027945,2.286290522454547
4.182381943092846,2.8347793359655182
4.320262672382899,3.809511424164614
4.458143401672951,2.530674113460726
4.596024130963004,3.161476341686691
4.733904860253055,3.436434085925171
4.871785589543109,4.8753645208692
5.00966631883316,5.059292111831113
5.147547048123213,2.717854182542989
5.285427777413265,1.7446781813442251
5.423308506703318,5.604454019210241
5.5611892359933695,6.0775832473124805
5.699069965283423,5.2621902372797855
5.836950694573474,7.525572847472017
5.974831423863527,3.864511471921714
6.112712153153581,5.442050550386925
6.250592882443632,4.944585298368714
6.3884736117336836,3.2601001929741473
6.526354341023737,4.502464107318251
6.66423507031379,4.836371918711412
6.8021157996038415,4.999430257098942
6.939996528893893,1.6621242819880504
7.077877258183946,4.174234349707734
7.215757987473999,5.8751149536699865
7.353638716764051,4.586421899237244
7.491519446054102,5.547126137877431
7.629400175344156,3.1741028952889674
7.767280904634209,6.611578690630619
7.90516163392426,3.6046912362839376
8.043042363214312,5.588787772989747
8.180923092504365,6.33939413706165
8.318803821794418,7.597844551613366
8.45668455108447,6.335370094686789
8.594565280374521,7.466597337600109
8.732446009664574,7.119543816341485
8.870326738954628,8.340721702374582
9.008207468244679,9.350364761271099
9.14608819753473,10.83063530183227
9.283968926824784,8.013118725907661
9.421849656114837,8.423236583397093
9.559730385404889,8.780547426121716
9.69761111469494,12.239673149930598
9.835491843984993,12.186698483940983
9.973372573275046,15.162026417530424
10.111253302565098,8.248755540933585
10.24913403185515,13.651503900927162
10.387014761145203,15.950805432999196
10.524895490435256,14.943282297225025
10.662776219725307,12.81475583866303
10.800656949015359,11.590916341018284
10.938537678305412,15.332297368778077
