Frequency_THz,Lithium_PDOS
-1.6273859469132874,0.0
-1.5249157938934934,0.0
-1.4224456408736994,0.0
-1.3199754878539054,0.0
-1.2175053348341114,0.0
-1.1150351818143174,0.0
-1.0125650287945234,0.0
-0.9100948757747294,0.0
-0.8076247227549354,0.0
-0.7051545697351413,0.0
-0.6026844167153473,0.0
-0.5002142636955533,0.0
-0.3977441106757593,0.0
-0.2952739576559653,0.0
-0.1928038046361713,0.0
-0.0903336516163773,0.0
0.01213650140341671,0.0
0.11460665442321072,0.003985140005173876
0.21707680744300473,0.016908646492668683
0.31954696046279873,0.03873328290504145
0.42201711348259274,0.075878570202457
0.5244872665023868,0.26403823785456554
0.6269574195221808,0.8525889080345366
0.7294275725419748,0.35032010043996237
0.8318977255617688,0.4246971155210858
0.9343678785815628,0.6436357158062973
1.0368380316013568,0.7747564779320373
1.1393081846211508,1.041048486409114
1.2417783376409448,1.3289296025359387
1.3442484906607388,1.8960241551714336
1.4467186436805328,1.3551780343372926
1.5491887967003268,1.8295712084426565
1.6516589497201208,2.19672679490823
1.7541291027399148,1.8653424635584914
1.8565992557597089,1.5639598136312551
1.9590694087795029,2.8073845373729616
2.0615395617992966,2.143093805099636
2.164009714819091,2.193086695162502
2.2664798678388847,1.991202443342491
2.368950020858679,3.0864978308823514
2.4714201738784727,3.28343294652805
2.573890326898267,4.00988139329361
2.6763604799180607,4.317958906654026
2.7788306329378543,3.5579146879344536
2.8813007859576487,4.26790430793159
2.983770938977443,3.22598271923281
3.0862410919972367,5.426023790387618
3.1887112450170303,3.6332077387275934
3.2911813980368247,4.381172690612474
3.393651551056619,4.532581330871976
3.4961217040764128,4.71173621303649
3.5985918570962063,6.608129471075528
3.7010620101160008,4.18306733411094
3.8035321631357952,4.8409404476204125
3.906002316155589,7.526053739148367
4.008472469175382,4.036711378754573
4.110942622195177,6.6580494704283275
4.213412775214971,4.4660010840469955
4.315882928234765,4.217714393409162
4.418353081254558,5.466882744452275
4.520823234274353,5.8759792534103195
4.623293387294147,5.127507258334242
4.725763540313941,6.137399344725339
4.828233693333734,7.469893660860959
4.930703846353529,6.249369665659927
5.033173999373323,6.8300208404554485
5.135644152393117,5.179102422031846
5.2381143054129105,5.066066880044124
5.340584458432705,4.56679075899069
5.443054611452499,5.752298251494142
5.545524764472293,5.271591182386047
5.6479949174920865,6.832308039632844
5.750465070511881,5.638224378485155
5.852935223531675,6.0344924533732005
5.955405376551469,7.248476575202623
6.0578755295712625,1.7938390699659994
6.160345682591057,3.30094861769444
6.262815835610851,8.043134530191423
6.365285988630645,8.075061397792231
6.4677561416504386,2.178417529348823
6.570226294670233,8.38714171090119
6.6726964476900275,3.6983080322626205
6.775166600709822,0.10645035873438671
6.877636753729615,0.0
6.980106906749409,3.1045529686205167
7.0825770597692035,4.757006724941884
7.185047212788996,5.5115255490935615
7.287517365808791,1.6601014363372504
7.389987518828585,2.260411838865247
7.4924576718483795,0.7810885178647978
7.594927824868174,9.160255860340701
7.697397977887967,2.61713656232909
7.799868130907761,6.891038818997913
7.9023382839275556,7.207756332238567
8.004808436947348,0.5810016024966135
8.107278589967143,6.916529788962153
8.209748742986937,6.0110438059793285
8.312218896006732,4.184125619374341
8.414689049026526,2.893472593967477
8.517159202046319,11.345811587597108
8.619629355066113,9.575328175266261
8.722099508085908,0.0
8.8245696611057,0.6985832052392219
8.927039814125495,15.668287128990467
9.02950996714529,12.75460277635884
9.131980120165084,10.952073116589496
9.234450273184878,13.285519832724955
9.33692042620467,7.575924260069384
9.439390579224465,15.995958100946174
9.54186073224426,12.209260930800587
9.644330885264052,14.29867192893793
9.746801038283847,9.739650105753316
9.849271191303641,12.331334979649498
9.951741344323436,22.20723411781419
10.05421149734323,9.807199611672432
10.156681650363023,9.176334715327695
10.259151803382817,13.356710728538912
10.361621956402612,6.519896183298742
10.464092109422404,18.43972450117046
10.566562262442199,11.241515562032813
10.669032415461993,7.455056790700825
10.771502568481788,15.335182029532021
10.873972721501582,14.90801493657675
10.976442874521375,13.540724926389187
11.07891302754117,12.089565897630315
11.181383180560964,13.3059462693384
11.283853333580756,7.01102440170566
11.386323486600551,5.948408465932268
11.488793639620345,3.298331208557919
11.59126379264014,3.0729076819484584
11.693733945659934,5.190038405056756
11.796204098679727,7.606624584322068
11.898674251699521,7.258354398001456
12.001144404719316,8.527888453725804
12.103614557739109,8.745954627632004
12.206084710758903,7.4577542422896945
12.308554863778697,6.5112422287569345
12.411025016798492,5.139098825403363
12.513495169818286,3.3434256329538288
12.615965322838079,3.741335600112529
12.718435475857873,5.600104333418958
12.820905628877668,5.301064202338471
12.92337578189746,5.374453426315694
13.025845934917255,3.2956774196063545
13.12831608793705,4.6558244106911
13.230786240956844,5.177814778841823
13.333256393976638,3.5736969097988873
13.435726546996431,3.8760929664493617
13.538196700016226,0.7098222407934063
13.64066685303602,0.0
13.743137006055813,0.0
13.845607159075607,0.0
13.948077312095402,0.0
14.050547465115196,0.0
14.15301761813499,0.0
14.255487771154783,26.839257718379077
14.357957924174578,0.0
14.46042807719437,0.0
14.562898230214165,0.0
14.66536838323396,0.0
14.767838536253754,0.0
14.870308689273548,0.0
14.972778842293343,0.0
15.075248995313137,0.0
15.177719148332931,0.0
15.280189301352722,0.0
15.382659454372517,0.0
15.485129607392311,0.0
15.587599760412106,0.0
15.6900699134319,0.0
15.792540066451695,0.0
15.895010219471489,0.0
15.99748037249128,0.0
16.099950525511076,0.0
16.20242067853087,0.0
16.304890831550665,0.0
16.40736098457046,0.0
16.509831137590254,0.0
16.61230129061005,0.0
16.714771443629843,0.0
16.817241596649637,0.0
16.91971174966943,0.0
17.022181902689223,0.0
17.124652055709017,0.8643277402501988
17.22712220872881,0.0
17.329592361748606,0.0
17.4320625147684,0.0
17.534532667788195,0.0
17.637002820807986,0.0
17.73947297382778,0.0
17.841943126847575,0.0
17.94441327986737,0.0
18.046883432887164,0.0
18.149353585906958,0.0
18.251823738926753,0.0
18.354293891946547,0.0
18.45676404496634,0.0
18.559234197986132,0.0
18.661704351005927,0.0
18.76417450402572,0.0
18.866644657045516,0.0
