Frequency_THz,Total_DOS
-4.602551761047403,0.0
-4.382260528764345,0.0
-4.161969296481287,0.0
-3.9416780641982285,0.0
-3.7213868319151704,0.0
-3.5010955996321123,0.0
-3.280804367349054,0.0
-3.060513135065996,0.0
-2.840221902782938,0.0
-2.6199306704998797,0.0
-2.3996394382168216,0.0
-2.1793482059337634,0.0
-1.9590569736507053,0.0
-1.7387657413676472,0.0
-1.518474509084589,0.0
-1.298183276801531,0.0
-1.0778920445184728,0.0
-0.8576008122354146,0.04256706178490797
-0.6373095799523565,0.06685582603046274
-0.41701834766929835,0.051903048083923514
-0.19672711538624021,0.04774794603911016
0.02356411689681792,0.055482313049032395
0.24385534917987606,0.09356415060876502
0.4641465814629342,0.18822702224224047
0.6844378137459923,0.3748872405922718
0.9047290460290505,0.5276448208190536
1.1250202783121086,0.8067659923632361
1.3453115105951667,1.7604812694874983
1.5656027428782249,6.795938187966303
1.785893975161283,7.085635451441351
2.006185207444341,8.863984861765271
2.2264764397273993,10.821623183759119
2.4467676720104574,13.826695701640883
2.6670589042935156,15.499188483264158
2.8873501365765737,19.89412501439608
3.107641368859632,16.91966598539481
3.32793260114269,18.362698807754196
3.548223833425748,18.91713696224941
3.7685150657088062,20.896616702526952
3.9888062979918644,18.832963141938905
4.2090975302749225,22.025004271479634
4.429388762557981,17.716956403859193
4.649679994841039,19.419527299185965
4.869971227124097,17.11150210023601
5.090262459407155,16.871477094482348
5.310553691690213,15.697356996584709
5.530844923973271,16.595826074584263
5.7511361562563295,15.110084371914308
5.971427388539388,14.26016644224689
6.191718620822446,15.341400394874208
6.412009853105504,18.05733956664827
6.632301085388562,16.228882044585053
6.85259231767162,19.656118976660423
7.072883549954678,20.736569349211802
7.293174782237736,15.273789371987974
7.5134660145207945,18.11440022923017
7.733757246803853,15.859970038361226
7.954048479086911,23.062138234701845
8.174339711369969,27.24164890148291
8.394630943653027,23.412199880749284
8.614922175936085,26.756453992984884
8.835213408219143,15.742342724963445
9.055504640502201,17.960069333744674
9.27579587278526,21.471159770892267
9.496087105068318,15.872307257597136
9.716378337351376,14.660817111458915
9.936669569634434,11.662290769278568
10.156960801917492,14.712020506708182
10.37725203420055,15.341922447333987
10.597543266483608,14.850952640489139
10.817834498766667,12.433463251404818
11.038125731049725,8.348232322045686
11.258416963332783,12.325629481790486
11.478708195615843,15.422789705604295
11.6989994278989,18.512731774386666
11.919290660181955,16.119497766447342
12.139581892465015,15.919669492727124
12.359873124748075,14.422988053840841
12.580164357031132,15.26003412203987
12.800455589314188,27.432396955066796
13.020746821597248,10.082881062042583
13.241038053880308,6.434058354371395
13.461329286163364,6.669084927191343
13.68162051844642,3.6021472802571313
13.90191175072948,6.883574406379697
14.12220298301254,1.6512669112539526
14.342494215295597,0.19880921304498456
14.562785447578653,0.0
14.783076679861713,0.0
15.003367912144773,1.4440704784529879
15.22365914442783,18.11347838750764
15.443950376710886,14.810268910500284
15.664241608993946,18.880831180335917
15.884532841277005,17.26362287207548
16.10482407356006,8.796805139139126
16.32511530584312,12.933244205502472
16.54540653812618,23.313768367280375
16.76569777040924,25.253972525529598
16.985989002692293,21.000604592813875
17.206280234975353,15.484892786326924
17.426571467258412,0.0
17.646862699541472,0.0
17.867153931824525,0.5409418360915178
18.087445164107585,7.814180597561473
18.307736396390645,14.202102447000772
18.528027628673705,10.61281913058994
18.748318860956758,14.736032890611094
18.968610093239818,13.068235957440237
19.188901325522878,11.321126688776884
19.409192557805937,9.88660828877862
19.62948379008899,0.0
19.84977502237205,0.0
20.07006625465511,0.0
20.29035748693817,0.0
20.510648719221223,0.0
20.730939951504283,0.0
20.951231183787343,0.0
21.171522416070403,0.0
21.391813648353455,0.0
21.612104880636515,0.0
21.832396112919575,0.0
22.052687345202635,0.0
22.272978577485688,0.0
22.493269809768748,0.0
22.713561042051808,0.0
22.933852274334868,0.0
23.15414350661792,0.0
23.37443473890098,0.0
23.59472597118404,0.0
23.8150172034671,0.0
24.035308435750153,0.0
24.255599668033213,0.0
24.475890900316273,0.0
24.696182132599333,0.0
24.916473364882386,0.0
25.136764597165445,0.0
25.357055829448505,0.0
25.577347061731565,0.0
25.797638294014618,0.0
26.017929526297678,0.0
26.238220758580738,0.0
26.458511990863798,0.0
26.67880322314685,9.715524046940821
26.89909445542991,50.9639732022851
27.11938568771297,24.68454259546601
27.33967691999603,22.962220878982535
27.55996815227909,7.849942757653604
27.780259384562143,10.205579544687849
28.000550616845203,28.49275557170173
28.220841849128263,6.348935200997114
28.441133081411316,18.89280804388081
28.661424313694376,11.19800813630692
28.881715545977436,24.135675414699826
29.102006778260495,44.60363474543895
29.322298010543555,5.578889442189814
29.542589242826608,3.007854881919421
29.762880475109668,1.0419344213738106
29.983171707392728,19.758256864212264
30.20346293967578,11.775166934415436
30.42375417195884,10.553862711141008
30.6440454042419,16.239000741544274
30.86433663652496,7.114920824520018
31.08462786880802,6.536491229560759
31.304919101091073,5.638019555422788
31.525210333374133,0.4052916206175962
31.745501565657193,0.4108216087252465
31.965792797940246,0.43870267863866297
32.186084030223306,0.48966549497038925
32.406375262506366,0.5776303630908817
32.626666494789426,0.7356011924274014
32.846957727072486,1.0444751830297798
33.06724895935554,2.070821958991614
33.2875401916386,5.216767815072193
33.50783142392166,1.572687770884511
33.72812265620471,2.16935229315721
33.94841388848777,4.24673571745962
34.16870512077083,3.4337389450084084
34.38899635305389,4.872535250821121
34.60928758533695,6.2290408190114865
34.82957881762,4.247440267179733
35.04987004990306,3.321373393919904
35.27016128218612,5.4120197756178925
35.490452514469176,4.511213964781113
35.710743746752236,1.3523993471094085
35.931034979035296,0.0
36.151326211318356,0.0
36.371617443601416,0.0
36.59190867588447,0.0
36.81219990816753,0.0
37.03249114045059,0.0
37.25278237273364,0.0
37.4730736050167,0.0
37.69336483729976,0.0
37.91365606958282,0.0
38.13394730186588,0.0
38.354238534148934,0.0
38.57452976643199,0.0
38.79482099871505,0.0
39.015112230998106,0.0
39.235403463281166,0.0
39.455694695564226,0.0
