Frequency_THz,Total_DOS
-1.6264459655615202,0.0
-1.5230712767196908,0.0
-1.4196965878778613,0.0
-1.316321899036032,0.0
-1.2129472101942025,0.0
-1.109572521352373,0.0
-1.0061978325105436,0.0
-0.9028231436687142,0.0
-0.7994484548268848,0.0
-0.6960737659850553,0.0
-0.5926990771432259,0.0
-0.48932438830139646,0.0
-0.38594969945956703,0.0
-0.2825750106177376,0.0
-0.17920032177590817,0.0
-0.07582563293407873,0.0
0.027549055907750697,0.0
0.13092374474958013,0.043527305369254234
0.23429843359140956,0.16850548003875976
0.337673122433239,0.3485817693330239
0.4410478112750684,0.6275081189589111
0.5444225001168979,1.0232093455581974
0.6477971889587273,1.4896152255879718
0.7511718778005567,1.958901025259117
0.8545465666423862,2.7674226776604995
0.9579212554842156,3.9034444112705624
1.061295944326045,5.96759756536189
1.1646706331678744,7.265073892070639
1.2680453220097039,5.717252733864056
1.3714200108515333,7.398928784818466
1.4747946996933627,10.925174789032813
1.5781693885351922,8.712217553222281
1.6815440773770216,7.173021675770138
1.784918766218851,9.239850026901694
1.8882934550606805,11.306604192600899
1.99166814390251,15.751477198875065
2.0950428327443396,15.196721795175092
2.198417521586169,13.473063831458383
2.3017922104279984,13.611016773940884
2.405166899269828,12.451396768318494
2.5085415881116573,9.866659570980044
2.6119162769534867,12.747089297116812
2.715290965795316,16.414332580019682
2.8186656546371456,20.824433743645134
2.922040343478975,20.661180152110923
3.0254150323208044,12.64670578924873
3.128789721162634,18.55006395536166
3.2321644100044633,9.203294692776167
3.3355390988462927,12.625983099183944
3.438913787688122,8.750969774218849
3.5422884765299516,8.954989654224992
3.645663165371781,17.104518597952342
3.7490378542136105,4.407601593240502
3.85241254305544,10.799106227335518
3.9557872318972693,5.274606823783676
4.059161920739099,1.8310650673307387
4.162536609580928,0.0
4.265911298422758,1.2472763143489072
4.369285987264587,6.336586676825542
4.4726606761064165,7.276335244656609
4.576035364948246,9.34207579131857
4.679410053790075,15.426150200324974
4.782784742631905,1.5584175233119337
4.886159431473734,9.399646595493351
4.989534120315564,17.007118381705418
5.092908809157393,8.670459817757783
5.1962834979992225,10.9825598989493
5.299658186841052,8.749978341706354
5.403032875682881,12.018996917703156
5.506407564524711,12.929492879214854
5.60978225336654,7.496173192296573
5.71315694220837,11.417151908042465
5.816531631050199,9.528160299462833
5.9199063198920285,12.449202887427695
6.023281008733858,7.1015336594843514
6.126655697575687,8.470035725120331
6.230030386417517,10.412718412077451
6.333405075259346,15.918303526029485
6.436779764101176,15.97352464923515
6.540154452943006,13.113422296094015
6.643529141784835,26.17920468983325
