Frequency_THz,Total_DOS
-4.417548480806385,0.0
-4.200404510340063,0.0
-3.9832605398737417,0.0
-3.76611656940742,0.0
-3.5489725989410985,0.0
-3.331828628474777,0.0
-3.1146846580084553,0.0
-2.8975406875421337,0.0
-2.680396717075812,0.0
-2.4632527466094905,0.0
-2.246108776143169,0.0
-2.0289648056768472,0.0
-1.8118208352105256,0.0
-1.594676864744204,0.0
-1.3775328942778824,0.0
-1.1603889238115608,0.0
-0.9432449533452392,0.0
-0.7261009828789176,0.0582214681209815
-0.5089570124125959,0.11868614159912001
-0.29181304194627433,0.09365679816390918
-0.07466907147995272,0.07911076160598998
0.1424748989863689,0.09380181997568789
0.3596188694526905,0.21503921455934297
0.5767628399190121,0.4212667311874414
0.7939068103853337,0.7795862347658551
1.0110507808516553,1.2617972145631666
1.228194751317977,3.2668557271778154
1.4453387217842986,4.15345860363322
1.6624826922506202,7.471286480590562
1.8796266627169418,9.26840662420918
2.0967706331832634,11.170044004573576
2.313914603649585,14.174163710286388
2.5310585741159066,17.507398726243967
2.7482025445822282,17.172492846813906
2.96534651504855,19.825023887832334
3.1824904855148715,15.082036100447569
3.399634455981193,16.86703963710804
3.616778426447514,19.73223854738688
3.8339223969138363,17.804525902120726
4.051066367380159,20.091415932142773
4.2682103378464795,13.047850597599531
4.4853543083128,16.237590710274272
4.702498278779123,16.658832606430302
4.919642249245445,18.588833741414028
5.136786219711766,21.973767136956887
5.353930190178087,18.295065439865578
5.571074160644409,16.249659046951518
5.788218131110732,14.600125120169894
6.005362101577052,17.24068631275762
6.222506072043373,9.897916621621086
6.439650042509696,22.972101588008595
6.656794012976018,19.13913215238315
6.873937983442339,17.69301189766038
7.09108195390866,12.036236765533697
7.308225924374982,10.981705111112749
7.525369894841305,17.030883463997302
7.742513865307625,16.59014448227315
7.959657835773946,17.562128134405814
8.176801806240269,18.552931528514314
8.393945776706591,5.806100750968129
8.611089747172912,13.162958610129518
8.828233717639232,20.344880222803766
9.045377688105555,19.663606884862563
9.262521658571877,21.775398020630227
9.479665629038198,15.099331478085418
9.696809599504519,14.829077251923822
9.913953569970841,12.726146927419466
10.131097540437164,14.492959386839283
10.348241510903485,14.20319600397574
10.565385481369805,14.043311205968903
10.782529451836128,17.96723774362937
10.99967342230245,17.15360811245961
11.216817392768771,17.61256241074897
11.433961363235092,11.665431846087108
11.651105333701413,9.84273211082303
11.868249304167737,14.80479834550737
12.085393274634058,20.693696774906687
