split,representation,bin_width_THz,feature,bin_low_THz,bin_high_THz,bin_center_THz,n,transform,pearson_r,pearson_ci95_low,pearson_ci95_high,pearson_p_analytic,pearson_p_fdr,pearson_p_permutation,pearson_p_maxT,spearman_rho,spearman_ci95_low,spearman_ci95_high,spearman_p_analytic,spearman_p_fdr,spearman_p_permutation,spearman_p_maxT,mutual_information,mi_p_permutation,mi_p_maxT,distance_correlation,linear_cv_R2,spline_cv_R2,nonlinear_spline_gain_R2
train,li_participation,1.0,paired_000.00_001.00THz,0.0,1.0,0.5,214,none,0.16817808575204826,0.06471093,0.2588831,0.013762805194093166,0.03932230055455191,0.015196960607878424,0.34193161367726455,0.29104648536089256,0.16779034,0.40352416,1.5133002187073936e-05,5.044334062357979e-05,0.0001999600079984003,0.0007998400319936012,0.23773902475912534,0.001996007984031936,0.001996007984031936,0.28221469485739664,,,
train,li_participation,1.0,paired_001.00_002.00THz,1.0,2.0,1.5,214,none,0.14727049841642867,0.028605305,0.25055853,0.03127785384390981,0.07506684922538355,0.029994001199760048,0.5574885022995401,0.32693857960135425,0.20199646,0.44474006,1.009747781710973e-06,4.038991126843892e-06,0.0001999600079984003,0.0001999600079984003,0.21998232359782488,0.001996007984031936,0.001996007984031936,0.29791857998259796,,,
train,li_participation,1.0,paired_002.00_003.00THz,2.0,3.0,2.5,214,none,0.21687911281368535,0.09365933,0.33666337,0.0014120996680641006,0.0047069988935470024,0.001799640071985603,0.1241751649670066,0.4389319850801731,0.32817838,0.53741395,1.7204746986860394e-11,1.7786103807177515e-10,0.0001999600079984003,0.0001999600079984003,0.2954716403201467,0.001996007984031936,0.001996007984031936,0.39984203970797944,,,
train,li_participation,1.0,paired_003.00_004.00THz,3.0,4.0,3.5,214,none,0.340425303345365,0.22432417,0.44416443,3.3237629009029366e-07,2.8489396293453743e-06,0.0001999600079984003,0.0005998800239952009,0.47607014540387876,0.3699441,0.5699011,1.668066321227503e-13,3.3361326424550055e-12,0.0001999600079984003,0.0001999600079984003,0.2909555642893471,0.001996007984031936,0.001996007984031936,0.41528868789883167,,,
train,li_participation,1.0,paired_004.00_005.00THz,4.0,5.0,4.5,214,none,0.4219042677689218,0.32430017,0.51808035,1.2032661968718056e-10,1.8048992953077084e-09,0.0001999600079984003,0.0001999600079984003,0.5253069090107632,0.42813444,0.6206596,1.4070522725967382e-16,7.654194964586435e-15,0.0001999600079984003,0.0001999600079984003,0.34158374043494577,0.001996007984031936,0.001996007984031936,0.4660840646667111,,,
train,li_participation,1.0,paired_005.00_006.00THz,5.0,6.0,5.5,214,none,0.46175946450395894,0.372105,0.5457992,1.0641348472550185e-12,6.384809083530111e-11,0.0001999600079984003,0.0001999600079984003,0.5214590520447575,0.4198359,0.61568457,2.5513983215288116e-16,7.654194964586435e-15,0.0001999600079984003,0.0001999600079984003,0.3713890565836211,0.001996007984031936,0.001996007984031936,0.48709681118087433,,,
train,li_participation,1.0,paired_006.00_007.00THz,6.0,7.0,6.5,214,none,0.41557633574926733,0.31918234,0.5051792,2.412405554635558e-10,2.89488666556267e-09,0.0001999600079984003,0.0001999600079984003,0.4472770746504532,0.33811453,0.5469802,6.370660015444892e-12,9.555990023167338e-11,0.0001999600079984003,0.0001999600079984003,0.38710538969653374,0.001996007984031936,0.001996007984031936,0.44574111920333187,,,
train,li_participation,1.0,paired_007.00_008.00THz,7.0,8.0,7.5,214,none,0.23605097378655257,0.11358764,0.35080916,0.0004972316989616013,0.0017549354080997693,0.0003999200159968006,0.07038592281543692,0.2676708002387977,0.1463522,0.3836327,7.3287685281979e-05,0.00019118526595298866,0.0003999200159968006,0.0013997200559888023,0.26845725934187703,0.001996007984031936,0.001996007984031936,0.3080846588615041,,,
train,li_participation,1.0,paired_008.00_009.00THz,8.0,9.0,8.5,214,none,0.21230812236681257,0.093504965,0.33732647,0.0017883937448107754,0.005647559194139291,0.0015996800639872025,0.13377324535092983,0.2739679060744245,0.15479012,0.39130697,4.8585395948643084e-05,0.0001345915607749437,0.0001999600079984003,0.0011997600479904018,0.39858111787565154,0.001996007984031936,0.001996007984031936,0.3330837113467697,,,
train,li_participation,1.0,paired_009.00_010.00THz,9.0,10.0,9.5,214,none,0.23851266264152057,0.11093182,0.37095097,0.0004321372343480528,0.001620514628805198,0.0003999200159968006,0.0639872025594881,0.2999962294169946,0.17758396,0.4198096,7.963505996166114e-06,2.810649175117452e-05,0.0001999600079984003,0.0007998400319936012,0.3490441104963211,0.001996007984031936,0.001996007984031936,0.35016386624926665,,,
train,li_participation,1.0,paired_010.00_011.00THz,10.0,11.0,10.5,214,none,0.19217221444567548,0.06487497,0.32289597,0.004785709197007558,0.014357127591022674,0.004999000199960008,0.19876024795040992,0.27373143532313043,0.1501356,0.39079857,4.935023895081268e-05,0.0001345915607749437,0.0001999600079984003,0.0011997600479904018,0.33171270302160005,0.001996007984031936,0.001996007984031936,0.29924412689167235,,,
train,li_participation,1.0,paired_011.00_012.00THz,11.0,12.0,11.5,214,none,0.12141517908529886,0.0006642388,0.2521561,0.07634297833826433,0.14948031163570488,0.07118576284743051,0.8298340331933614,0.2124820952056662,0.09355335,0.3308767,0.0017725411892603586,0.004090479667523904,0.001999600079984003,0.04099180163967207,0.31062259228400046,0.001996007984031936,0.001996007984031936,0.2545014531090483,,,
train,li_participation,1.0,paired_012.00_013.00THz,12.0,13.0,12.5,214,none,0.10881076386330987,-0.016284663,0.23960103,0.11247696884360607,0.19848876854754013,0.10677864427114576,0.9284143171365726,0.17684394597854608,0.05801813,0.3013327,0.009533214380051872,0.019066428760103744,0.009998000399920015,0.1879624075184963,0.2912977054441295,0.001996007984031936,0.001996007984031936,0.2420839570504227,,,
