split,representation,bin_width_THz,feature,bin_low_THz,bin_high_THz,bin_center_THz,n,transform,pearson_r,pearson_ci95_low,pearson_ci95_high,pearson_p_analytic,pearson_p_fdr,pearson_p_permutation,pearson_p_maxT,spearman_rho,spearman_ci95_low,spearman_ci95_high,spearman_p_analytic,spearman_p_fdr,spearman_p_permutation,spearman_p_maxT,mutual_information,mi_p_permutation,mi_p_maxT,distance_correlation,linear_cv_R2,spline_cv_R2,nonlinear_spline_gain_R2
train,li_area,2.0,LiPDOS_000.00_002.00THz,0.0,2.0,1.0,214,log1p,0.684658493704718,0.629952,0.74314046,6.04748612215312e-31,1.8747206978674673e-29,0.0001999600079984003,0.0001999600079984003,0.7375228675969898,0.6720219,0.79566246,5.310450035809547e-38,1.6462395111009595e-36,0.0001999600079984003,0.0001999600079984003,,,,,,,
train,li_area,2.0,LiPDOS_002.00_004.00THz,2.0,4.0,3.0,214,log1p,0.67765754814458,0.6145876,0.7432353,4.0280836326541655e-30,6.243529630613957e-29,0.0001999600079984003,0.0001999600079984003,0.6902752763461985,0.62832415,0.7481455,1.2704767850319628e-31,1.9692390167995425e-30,0.0001999600079984003,0.0001999600079984003,,,,,,,
train,li_area,2.0,LiPDOS_004.00_006.00THz,4.0,6.0,5.0,214,log1p,0.6485732989629553,0.5801462,0.7192674,6.244660188778679e-27,6.452815528404634e-26,0.0001999600079984003,0.0001999600079984003,0.672881198518496,0.60271597,0.73583895,1.4255630349664025e-29,1.473081802798616e-28,0.0001999600079984003,0.0001999600079984003,,,,,,,
train,li_area,2.0,LiPDOS_006.00_008.00THz,6.0,8.0,7.0,214,log1p,0.5510991681451953,0.4671713,0.63397974,2.129277300992136e-18,1.6501899082689055e-17,0.0001999600079984003,0.0001999600079984003,0.5587773222153037,0.4667294,0.6386566,5.695099620071959e-19,4.413702205555768e-18,0.0001999600079984003,0.0001999600079984003,,,,,,,
train,li_area,2.0,LiPDOS_008.00_010.00THz,8.0,10.0,9.0,214,log1p,0.38897205058854484,0.29947355,0.48578107,3.851249775477334e-09,1.9898123839966228e-08,0.0001999600079984003,0.0001999600079984003,0.3933837976223605,0.29711837,0.47970912,2.4738271583575056e-09,1.5337728381816536e-08,0.0001999600079984003,0.0001999600079984003,,,,,,,
train,li_area,2.0,LiPDOS_010.00_012.00THz,10.0,12.0,11.0,214,log1p,0.3175180733154454,0.21964565,0.4210875,2.127263334575751e-06,9.420737624549754e-06,0.0001999600079984003,0.0009998000399920016,0.3722576477301928,0.27190405,0.46553084,1.943622308544945e-08,6.694699062765921e-08,0.0001999600079984003,0.0001999600079984003,,,,,,,
train,li_area,2.0,LiPDOS_012.00_014.00THz,12.0,14.0,13.0,214,log1p,0.1967468208086197,0.08818232,0.30884957,0.0038573482175146088,0.010870708612995715,0.004399120175964807,0.13857228554289142,0.2498367823270765,0.14046693,0.3521683,0.00022239791294214418,0.0005745279417672058,0.0003999200159968006,0.0023995200959808036,,,,,,,
train,li_area,2.0,LiPDOS_014.00_016.00THz,14.0,16.0,15.0,214,log1p,-0.10800610869009085,-0.20795341,-0.0065389047,0.1151754258846746,0.27464909249422403,0.11537692461507698,0.8018396320735853,-0.19777161625903505,-0.3031153,-0.09303206,0.003673087355784931,0.0075910472019555236,0.004799040191961607,0.04799040191961608,,,,,,,
train,li_area,2.0,LiPDOS_016.00_018.00THz,16.0,18.0,17.0,214,log1p,-0.00659942734812521,-0.09700579,0.08493403,0.9235389089702399,0.9645207590449091,0.9294141171765646,1.0,-0.02225679152137533,-0.13574882,0.089379564,0.7461485408332132,0.7461485408332132,0.7350529894021196,1.0,,,,,,,
train,li_area,2.0,LiPDOS_018.00_020.00THz,18.0,20.0,19.0,214,log1p,0.024731087404436823,-0.055097844,0.10670639,0.7190559951988524,0.8916294340465771,0.729254149170166,1.0,-0.3852435025591868,-0.4828506,-0.2768179,5.570156529574304e-09,2.4667836059543346e-08,0.0001999600079984003,0.0001999600079984003,,,,,,,
train,li_area,2.0,LiPDOS_020.00_022.00THz,20.0,22.0,21.0,214,log1p,0.06151337001946653,-0.021425683,0.13741247,0.3705514138492424,0.6878501618378634,0.385122975404919,0.9996000799840032,-0.35923938865387056,-0.45992628,-0.24843416,6.445246903820557e-08,1.9980265401843728e-07,0.0001999600079984003,0.0001999600079984003,,,,,,,
train,li_area,2.0,LiPDOS_022.00_024.00THz,22.0,24.0,23.0,214,log1p,0.004775712276963486,-0.08738201,0.06994551,0.9446283536523626,0.9645207590449091,0.9452109578084383,1.0,-0.38739026595446213,-0.48662695,-0.2823622,4.506473032694428e-09,2.3283444002254547e-08,0.0001999600079984003,0.0001999600079984003,,,,,,,
train,li_area,2.0,LiPDOS_024.00_026.00THz,24.0,26.0,25.0,214,log1p,-0.2817355272267198,-0.39146763,-0.20199072,2.885359447049606e-05,0.00011180767857317223,0.0005998800239952009,0.003999200159968006,-0.3804516892830612,-0.4828688,-0.26472363,8.890223746761768e-09,3.444961701870185e-08,0.0001999600079984003,0.0001999600079984003,,,,,,,
train,li_area,2.0,LiPDOS_026.00_028.00THz,26.0,28.0,27.0,214,log1p,-0.40468884940243377,-0.5610893,-0.22519551,7.721241327766252e-10,4.787169623215077e-09,0.0001999600079984003,0.0001999600079984003,-0.3212072856282607,-0.43268946,-0.2009916,1.593650076442475e-06,4.491195669974248e-06,0.0001999600079984003,0.0001999600079984003,,,,,,,
train,li_area,2.0,LiPDOS_028.00_030.00THz,28.0,30.0,29.0,214,log1p,-0.23482193833376014,-0.38795605,-0.07130577,0.0005330247091585218,0.0016523765983914177,0.0009998000399920016,0.08138372325534893,-0.22100703849071315,-0.33464447,-0.09241641,0.0011360969394582491,0.002709154240246594,0.0007998400319936012,0.014397120575884824,,,,,,,
train,li_area,2.0,LiPDOS_030.00_032.00THz,30.0,32.0,31.0,214,log1p,-0.2633517585873407,-0.41871947,-0.08935788,9.65943469591385e-05,0.00033271386174814365,0.0005998800239952009,0.010397920415916816,-0.20007843844853135,-0.31779537,-0.070525125,0.0032870633971568406,0.0072784975222758615,0.003199360127974405,0.04379124175164967,,,,,,,
train,li_area,2.0,LiPDOS_032.00_034.00THz,32.0,34.0,33.0,214,log1p,-0.06066387847431436,-0.24583906,0.050597094,0.37720815326592505,0.6878501618378634,0.3739252149570086,1.0,-0.1515737570336693,-0.28619787,-0.024369702,0.026611317121831953,0.05155942692354941,0.030193961207758448,0.2981403719256149,,,,,,,
train,li_area,2.0,LiPDOS_034.00_036.00THz,34.0,36.0,35.0,214,log1p,0.09059099957624318,-0.016474076,0.18499492,0.18677275238144514,0.4135682374160571,0.1851629674065187,0.9346130773845231,-0.028408440917508108,-0.15852146,0.09294983,0.6794387819502539,0.7020867413485956,0.6792641471705659,1.0,,,,,,,
train,li_area,2.0,LiPDOS_036.00_038.00THz,36.0,38.0,37.0,214,log1p,-0.0030585856431294724,-0.13616027,0.12135985,0.9645207590449091,0.9645207590449091,0.9702059588082383,1.0,0.05250589880092179,-0.07813222,0.1747969,0.44479352412944484,0.5303307403081842,0.4397120575884823,0.9998000399920016,,,,,,,
train,li_area,2.0,LiPDOS_038.00_040.00THz,38.0,40.0,39.0,214,log1p,-0.04403087109770797,-0.24387465,0.0089174025,0.521747243355797,0.703224545392596,0.5794841031793642,1.0,-0.11226493677908632,-0.22623782,0.019483939,0.10145142583014889,0.16190604387445423,0.09938012397520496,0.7910417916416717,,,,,,,
train,li_area,2.0,LiPDOS_040.00_042.00THz,40.0,42.0,41.0,214,log1p,-0.015305361987052986,-0.2293338,0.009351078,0.8238469623108342,0.9410573838824751,0.8666266746650669,1.0,-0.11242314853128865,-0.21240345,0.0062943217,0.1009676609760448,0.16190604387445423,0.09318136372725455,0.7896420715856829,,,,,,,
train,li_area,2.0,LiPDOS_042.00_044.00THz,42.0,44.0,43.0,214,log1p,-0.11886474066938804,-0.20758894,-0.009426643,0.08277399893409369,0.21383283057974203,0.07158568286342731,0.6826634673065387,-0.11683840201433716,-0.22101876,0.02182485,0.08818837098691133,0.1608140882702501,0.09018196360727855,0.7254549090181963,,,,,,,
train,li_area,2.0,LiPDOS_044.00_046.00THz,44.0,46.0,45.0,214,log1p,-0.013004595552769713,-0.14763151,0.03846824,0.8499873144744936,0.9410573838824751,0.8722255548890222,1.0,-0.06132816232372632,-0.15656647,0.043822795,0.3719965194741375,0.5013866132042722,0.3867226554689062,0.9996000799840032,,,,,,,
train,li_area,2.0,LiPDOS_046.00_048.00THz,46.0,48.0,47.0,214,log1p,-0.01978214727691375,-0.04264164,0.0,0.7735602252440835,0.9223218070217919,0.8038392321535693,1.0,-0.03939951316048853,-0.073092885,0.0,0.5665010787455729,0.6055701186590607,0.6714657068586283,1.0,,,,,,,
train,li_area,2.0,LiPDOS_048.00_050.00THz,48.0,50.0,49.0,214,log1p,-0.03936649374681568,-0.1440639,0.0,0.566826602224133,0.7321510278728384,0.6266746650669867,1.0,-0.10258667805878177,-0.17016548,0.0,0.13468660749070713,0.19882308724818673,0.13597280543891221,0.8840231953609278,,,,,,,
