split,representation,bin_width_THz,feature,bin_low_THz,bin_high_THz,bin_center_THz,n,transform,pearson_r,pearson_ci95_low,pearson_ci95_high,pearson_p_analytic,pearson_p_fdr,pearson_p_permutation,pearson_p_maxT,spearman_rho,spearman_ci95_low,spearman_ci95_high,spearman_p_analytic,spearman_p_fdr,spearman_p_permutation,spearman_p_maxT,mutual_information,mi_p_permutation,mi_p_maxT,distance_correlation,linear_cv_R2,spline_cv_R2,nonlinear_spline_gain_R2
train,total_area,0.5,totalDOS_000.00_000.50THz,0.0,0.5,0.25,214,log1p,0.170824206182741,0.080443054,0.27997681,0.012323960342608301,0.03546895903482389,0.014997000599880024,0.35432913417316536,0.466583747518415,0.34453818,0.57466376,5.752654322584501e-13,1.3576264201299423e-11,0.0001999600079984003,0.0001999600079984003,,,,,,,
train,total_area,0.5,totalDOS_000.50_001.00THz,0.5,1.0,0.75,214,log1p,0.43295711738149545,0.33591938,0.5365668,3.446871580924435e-11,8.134616930981667e-10,0.0001999600079984003,0.0001999600079984003,0.5434275524110946,0.4353509,0.6414068,7.690827294963762e-18,4.53758810402862e-16,0.0001999600079984003,0.0001999600079984003,,,,,,,
train,total_area,0.5,totalDOS_001.00_001.50THz,1.0,1.5,1.25,214,log1p,0.5404377510393493,0.44795963,0.6314798,1.2574973418494652e-17,7.419234316911845e-16,0.0001999600079984003,0.0001999600079984003,0.5480834532137762,0.44771928,0.64141536,3.541479269506736e-18,4.178945538017948e-16,0.0001999600079984003,0.0001999600079984003,,,,,,,
train,total_area,0.5,totalDOS_001.50_002.00THz,1.5,2.0,1.75,214,log1p,0.5405411844631248,0.4465138,0.6342288,1.2363890544765832e-17,7.419234316911845e-16,0.0001999600079984003,0.0001999600079984003,0.5118090850126733,0.41761655,0.5961863,1.09848352551125e-15,4.320701867010916e-14,0.0001999600079984003,0.0001999600079984003,,,,,,,
train,total_area,0.5,totalDOS_002.00_002.50THz,2.0,2.5,2.25,214,log1p,0.5048339089916121,0.41266945,0.59444344,3.067252804123779e-15,1.2064527696220196e-13,0.0001999600079984003,0.0001999600079984003,0.47576567399612446,0.38283864,0.5598399,1.7367145597277841e-13,5.123307951196963e-12,0.0001999600079984003,0.0001999600079984003,,,,,,,
train,total_area,0.5,totalDOS_002.50_003.00THz,2.5,3.0,2.75,214,log1p,0.4662421648898607,0.37652907,0.55773044,6.010635573928403e-13,1.773137494308879e-11,0.0001999600079984003,0.0001999600079984003,0.4329215847150272,0.33269808,0.5228821,3.461004846509569e-11,6.806642864802152e-10,0.0001999600079984003,0.0001999600079984003,,,,,,,
train,total_area,0.5,totalDOS_003.00_003.50THz,3.0,3.5,3.25,214,log1p,0.411362779568652,0.32110304,0.4985987,3.8031078510898134e-10,5.609584080357475e-09,0.0001999600079984003,0.0001999600079984003,0.39807584291811554,0.29922256,0.485698,1.5338945897046594e-09,1.5083296798762484e-08,0.0001999600079984003,0.0001999600079984003,,,,,,,
train,total_area,0.5,totalDOS_003.50_004.00THz,3.5,4.0,3.75,214,log1p,0.3282903138048236,0.23821408,0.4215177,9.054776460370282e-07,5.935909012909407e-06,0.0001999600079984003,0.0003999200159968006,0.3217484754434176,0.21619174,0.41544926,1.5270485261947018e-06,6.2135077962405106e-06,0.0001999600079984003,0.0001999600079984003,,,,,,,
train,total_area,0.5,totalDOS_004.00_004.50THz,4.0,4.5,4.25,214,log1p,0.28335564744842395,0.19432625,0.3832861,2.583102953941588e-05,0.00012192245942604296,0.0001999600079984003,0.007398520295940812,0.2717477765337774,0.16844095,0.371112,5.6227471941639755e-05,0.0001889545657639728,0.0001999600079984003,0.0023995200959808036,,,,,,,
train,total_area,0.5,totalDOS_004.50_005.00THz,4.5,5.0,4.75,214,log1p,0.33924072058478877,0.24718125,0.4375784,3.6723321601979585e-07,2.5490305582550537e-06,0.0001999600079984003,0.0003999200159968006,0.33862305276050503,0.24272716,0.43199754,3.8677149308027647e-07,1.825561447338905e-06,0.0001999600079984003,0.0001999600079984003,,,,,,,
