split,representation,bin_width_THz,feature,bin_low_THz,bin_high_THz,bin_center_THz,n,transform,pearson_r,pearson_ci95_low,pearson_ci95_high,pearson_p_analytic,pearson_p_fdr,pearson_p_permutation,pearson_p_maxT,spearman_rho,spearman_ci95_low,spearman_ci95_high,spearman_p_analytic,spearman_p_fdr,spearman_p_permutation,spearman_p_maxT,mutual_information,mi_p_permutation,mi_p_maxT,distance_correlation,linear_cv_R2,spline_cv_R2,nonlinear_spline_gain_R2
train,total_shape,1.0,totalDOS_000.00_001.00THz,0.0,1.0,0.5,214,none,0.1541517039459834,0.10218212,0.32817134,0.024112304635982313,0.06290166426777995,0.02539492101579684,0.5202959408118376,0.4038246551723739,0.28677505,0.5203526,8.453112856112221e-10,5.071867713667333e-09,0.0001999600079984003,0.0001999600079984003,0.20576792454468773,0.001996007984031936,0.001996007984031936,0.32348933531316443,-0.0017546046415219951,-0.09264830036764016,-0.09089369572611816
train,total_shape,1.0,totalDOS_001.00_002.00THz,1.0,2.0,1.5,214,none,0.36540089234024414,0.27896205,0.47008136,3.678823026168478e-08,4.4145876314021735e-07,0.0001999600079984003,0.0001999600079984003,0.4674867472267246,0.3606043,0.57258505,5.121539657070898e-13,1.5364618971212693e-11,0.0001999600079984003,0.0001999600079984003,0.3466379477906698,0.001996007984031936,0.001996007984031936,0.4399016661812053,0.11023773699994699,0.14706152615636736,0.03682378915642037
train,total_shape,1.0,totalDOS_002.00_003.00THz,2.0,3.0,2.5,214,none,0.4479954509173789,0.34646732,0.5457658,5.841048342983863e-12,3.504629005790318e-10,0.0001999600079984003,0.0001999600079984003,0.45484658916597076,0.34888917,0.5570038,2.526632211701931e-12,3.7899483175528965e-11,0.0001999600079984003,0.0001999600079984003,0.330604255331004,0.001996007984031936,0.001996007984031936,0.45010119200829296,0.1806425576530769,0.16234535698080588,-0.01829720067227103
train,total_shape,1.0,totalDOS_003.00_004.00THz,3.0,4.0,3.5,214,none,0.272674597165187,0.1431299,0.40553018,5.290907586871975e-05,0.0002441957347787065,0.0001999600079984003,0.008398320335932814,0.36673672956785514,0.2540755,0.4763151,3.2526003298189354e-08,1.501200152224124e-07,0.0001999600079984003,0.0001999600079984003,0.16999236661257777,0.001996007984031936,0.001996007984031936,0.3770593345703071,0.017325679306434805,0.1456315906611655,0.12830591135473068
train,total_shape,1.0,totalDOS_004.00_005.00THz,4.0,5.0,4.5,214,none,0.12724956939664867,0.013753693,0.24083813,0.06314644420727203,0.14032543157171562,0.060387922415516895,0.8210357928414317,0.20617553991327398,0.08512987,0.33009183,0.002436999840385752,0.006962856686816434,0.003199360127974405,0.0631873625274945,0.02585753877479169,0.20758483033932135,0.9900199600798403,0.20561467066755912,-0.0035068076744237953,0.01977370678371948,0.023280514458143275
train,total_shape,1.0,totalDOS_005.00_006.00THz,5.0,6.0,5.5,214,none,0.2481627944907377,0.15044196,0.34856045,0.00024582657048183586,0.0008676231899358913,0.0001999600079984003,0.04399120175964807,0.33410254065221723,0.2122453,0.44544962,5.632947968791929e-07,2.2531791875167717e-06,0.0001999600079984003,0.0001999600079984003,0.17429462196686263,0.001996007984031936,0.001996007984031936,0.31455092475625407,0.0449044122535982,0.04661189193104209,0.0017074796774438905
train,total_shape,1.0,totalDOS_006.00_007.00THz,6.0,7.0,6.5,214,none,0.32652580356632543,0.22667624,0.4199759,1.04381172020985e-06,6.958744801399001e-06,0.0001999600079984003,0.0013997200559888023,0.3775518970376631,0.26301673,0.4852964,1.1754533337276866e-08,6.411563638514655e-08,0.0001999600079984003,0.0001999600079984003,0.1444915725015563,0.001996007984031936,0.005988023952095809,0.33854197500499367,0.09299314521138469,0.14697493320024413,0.05398178798885944
train,total_shape,1.0,totalDOS_007.00_008.00THz,7.0,8.0,7.5,214,none,0.34294691110917763,0.20485903,0.4696862,2.6843051009728483e-07,2.684305100972848e-06,0.0001999600079984003,0.0005998800239952009,0.3700105629743723,0.24109131,0.4819286,2.3995748251035364e-08,1.199787412551768e-07,0.0001999600079984003,0.0001999600079984003,0.11353790492161986,0.003992015968063872,0.023952095808383235,0.3491680316193097,0.09361388853384056,0.15380816556259047,0.06019427702874991
train,total_shape,1.0,totalDOS_008.00_009.00THz,8.0,9.0,8.5,214,none,0.1470611611633357,0.007941038,0.29314148,0.031521621720606616,0.07777559176203698,0.03219356128774245,0.6164767046590682,0.12010508739043818,-0.014270146,0.24918717,0.07959397203712568,0.14471631279477395,0.08038392321535692,0.8504299140171966,0.0,1.0,1.0,0.1929127723934233,-0.010657343955180476,0.012554852577822073,0.02321219653300255
train,total_shape,1.0,totalDOS_009.00_010.00THz,9.0,10.0,9.5,214,none,0.09209789625837533,-0.016669728,0.19936863,0.17951830574461886,0.3263969195356706,0.18136372725454908,0.9946010797840432,0.12083287820012051,0.002360852,0.24440393,0.07777443259141884,0.14471631279477395,0.07318536292741452,0.8434313137372526,0.027070489190083258,0.20758483033932135,0.9900199600798403,0.13904363898800184,-0.011817042672153999,-0.0077160272526193285,0.00410101541953467
train,total_shape,1.0,totalDOS_010.00_011.00THz,10.0,11.0,10.5,214,none,0.1572201651383922,0.035291657,0.27958682,0.021403524849803627,0.05837324959037353,0.022395520895820836,0.48570285942811436,0.16986502721909763,0.039445776,0.29775792,0.012829460737121415,0.0285099127491587,0.012997400519896021,0.2605478904219156,0.09041968689440338,0.013972055888223553,0.16167664670658682,0.1653329579746636,0.011290335951813724,-0.04792516589174167,-0.059215501843555396
train,total_shape,1.0,totalDOS_011.00_012.00THz,11.0,12.0,11.5,214,none,-0.06260564642073423,-0.20306368,0.07218207,0.3620993678911314,0.5431490518366971,0.38452309538092383,1.0,-0.009792719139730984,-0.147567,0.12819147,0.8867486473371149,0.8867486473371149,0.8860227954409118,1.0,0.17051212053992515,0.001996007984031936,0.001996007984031936,0.15753073554748026,-0.022033209090937422,-0.028080175870083046,-0.006046966779145624
train,total_shape,1.0,totalDOS_012.00_013.00THz,12.0,13.0,12.5,214,none,-0.14524699288321458,-0.29307115,0.013757856,0.03370275643021602,0.07777559176203698,0.03479304139172166,0.6356728654269146,-0.12383805714600803,-0.25940964,0.011334482,0.07061429770991898,0.1366728342772625,0.0661867626474705,0.8122375524895021,0.08843032040504673,0.011976047904191617,0.17564870259481039,0.2140907807329854,-0.046372152962973034,0.03926338846456068,0.08563554142753371
train,total_shape,1.0,totalDOS_013.00_014.00THz,13.0,14.0,13.5,214,none,-0.3116820455446298,-0.43260062,-0.1847198,3.3331459378002306e-06,1.9998875626801383e-05,0.0001999600079984003,0.001799640071985603,-0.3276875853382044,-0.45140228,-0.20916988,9.506317005320075e-07,3.564868876995028e-06,0.0001999600079984003,0.0001999600079984003,0.2393163295473002,0.001996007984031936,0.001996007984031936,0.33843053029033426,0.0459292869134349,0.12063232169239768,0.07470303477896278
train,total_shape,1.0,totalDOS_014.00_015.00THz,14.0,15.0,14.5,214,none,-0.4160116042553163,-0.5213049,-0.302604,2.3007629652141514e-10,6.9022888956424545e-09,0.0001999600079984003,0.0001999600079984003,-0.42212865926365734,-0.5251601,-0.3174165,1.1736368406019874e-10,1.0059744348017035e-09,0.0001999600079984003,0.0001999600079984003,0.23375695735065305,0.001996007984031936,0.001996007984031936,0.4294911501358077,0.1492689084091524,0.15486911030610007,0.005600201896947654
train,total_shape,1.0,totalDOS_015.00_016.00THz,15.0,16.0,15.5,214,none,-0.1223616903234561,-0.23350076,-0.0029553957,0.07406178199433688,0.15323127309173148,0.07178564287142572,0.8722255548890222,-0.1413451416004256,-0.25748312,-0.024225539,0.03883089054669096,0.08320905117148063,0.04359128174365127,0.6028794241151769,0.1330610407189452,0.001996007984031936,0.007984031936127744,0.17039702689149572,-0.003915337811136288,-0.001954886965296554,0.001960450845839734
train,total_shape,1.0,totalDOS_016.00_017.00THz,16.0,17.0,16.5,214,none,0.14543537741687274,0.028074069,0.2680339,0.03347045854997476,0.07777559176203698,0.03259348130373925,0.6332733453309338,0.17621974008028235,0.04403981,0.29754812,0.00979397048317235,0.022601470345782346,0.009798040391921616,0.21015796840631873,0.1068405925004301,0.003992015968063872,0.03992015968063872,0.19911485866989811,-0.014239910805453837,-0.022033724768323548,-0.007793813962869711
train,total_shape,1.0,totalDOS_017.00_018.00THz,17.0,18.0,17.5,214,none,-0.2614483379664,-0.39106593,-0.12152867,0.00010893166729890048,0.0004357266691956019,0.0001999600079984003,0.014597080583883223,-0.22646908687683828,-0.3412643,-0.09598143,0.0008468299257593764,0.0026741997655559254,0.0007998400319936012,0.021595680863827234,0.18895489196138993,0.001996007984031936,0.001996007984031936,0.2871383720343669,0.011297696808662216,0.07716747880560337,0.06586978199694116
train,total_shape,1.0,totalDOS_018.00_019.00THz,18.0,19.0,18.5,214,none,-0.36619346069498915,-0.47500214,-0.25967836,3.419865549117782e-08,4.4145876314021735e-07,0.0001999600079984003,0.0001999600079984003,-0.45520435021654976,-0.56064373,-0.35307914,2.417202375718061e-12,3.7899483175528965e-11,0.0001999600079984003,0.0001999600079984003,0.17449063513793384,0.001996007984031936,0.001996007984031936,0.394140552675709,0.09181167317176364,0.15417540825546827,0.06236373508370463
train,total_shape,1.0,totalDOS_019.00_020.00THz,19.0,20.0,19.5,214,none,-0.18314893828543352,-0.3283108,-0.044411547,0.00722467973360706,0.020641942096020174,0.004999000199960008,0.2575484903019396,-0.34826192103630227,-0.46400505,-0.22411826,1.7003476097951258e-07,7.287204041979111e-07,0.0001999600079984003,0.0001999600079984003,0.1964011368392682,0.001996007984031936,0.001996007984031936,0.26154443627975127,0.0019466032537741595,0.07461893975526934,0.07267233650149518
train,total_shape,1.0,totalDOS_020.00_021.00THz,20.0,21.0,20.5,214,none,-0.41222768923484726,-0.5362231,-0.28547108,3.4656380934928385e-10,6.931276186985677e-09,0.0001999600079984003,0.0001999600079984003,-0.468207902552596,-0.5701765,-0.36243376,4.666479507600772e-13,1.5364618971212693e-11,0.0001999600079984003,0.0001999600079984003,0.1788090490353884,0.001996007984031936,0.001996007984031936,0.43544556200575424,0.1456922376134202,0.16066664937693032,0.01497441176351011
train,total_shape,1.0,totalDOS_021.00_022.00THz,21.0,22.0,21.5,214,none,-0.26681331801672564,-0.380817,-0.15768628,7.744657948362304e-05,0.00033191391207267013,0.0001999600079984003,0.010797840431913617,-0.40416751373275467,-0.5019871,-0.30011195,8.15504991984054e-10,5.071867713667333e-09,0.0001999600079984003,0.0001999600079984003,0.12613958434115835,0.001996007984031936,0.00998003992015968,0.36004475374689765,0.052917424097663424,0.08774256280867043,0.03482513871100701
train,total_shape,1.0,totalDOS_022.00_023.00THz,22.0,23.0,22.5,214,none,-0.22692770404011353,-0.37796932,-0.11579412,0.0008259293040816699,0.002753097680272233,0.0009998000399920016,0.10117976404719056,-0.41095235301767297,-0.5142002,-0.3104385,3.974186942594995e-10,2.980640206946246e-09,0.0001999600079984003,0.0001999600079984003,0.0760456041429678,0.001996007984031936,0.3393213572854291,0.3732215281750693,0.017497849560683454,0.08991316386650428,0.07241531430582082
train,total_shape,1.0,totalDOS_023.00_024.00THz,23.0,24.0,23.5,214,none,-0.297441713065511,-0.39450482,-0.21525803,9.58604772667714e-06,5.2287533054602584e-05,0.0005998800239952009,0.0033993201359728054,-0.43051896869383965,-0.5285728,-0.32920375,4.559181841199889e-11,4.559181841199889e-10,0.0001999600079984003,0.0001999600079984003,0.07856165572571872,0.001996007984031936,0.2994011976047904,0.3972275819426424,0.06895130280528616,0.13183117361498797,0.06287987080970181
train,total_shape,1.0,totalDOS_024.00_025.00THz,24.0,25.0,24.5,214,none,-0.32763944495168523,-0.47919196,-0.2222263,9.543295494628358e-07,6.958744801399001e-06,0.0001999600079984003,0.0013997200559888023,-0.4385742506632813,-0.52979875,-0.33716986,1.7942496367611635e-11,2.1530995641133963e-10,0.0001999600079984003,0.0001999600079984003,0.09007441414892181,0.001996007984031936,0.16367265469061876,0.4128069970996268,0.06516799661121486,0.13754260275445518,0.07237460614324032
train,total_shape,1.0,totalDOS_025.00_026.00THz,25.0,26.0,25.5,214,none,-0.2539928939188549,-0.3613119,-0.15273073,0.0001729199164101403,0.0006484496865380261,0.0005998800239952009,0.023595280943811237,-0.29273532188716667,-0.4084417,-0.17447057,1.3428362690777294e-05,4.476120896925765e-05,0.0001999600079984003,0.0009998000399920016,0.07639962250247567,0.003992015968063872,0.3373253493013972,0.3145793579569853,0.04452635804750549,0.03070293287962289,-0.013823425167882597
train,total_shape,1.0,totalDOS_026.00_027.00THz,26.0,27.0,26.5,214,none,-0.3377783035721883,-0.48963746,-0.17672503,4.1511130648396285e-07,3.5580969127196816e-06,0.0001999600079984003,0.0007998400319936012,-0.3059880046531256,-0.42782095,-0.1785245,5.119050612581381e-06,1.806723745616958e-05,0.0001999600079984003,0.0003999200159968006,0.07595289681821837,0.007984031936127744,0.3393213572854291,0.303875107277406,0.09252196040188032,0.05564033784870559,-0.03688162255317473
train,total_shape,1.0,totalDOS_027.00_028.00THz,27.0,28.0,27.5,214,none,-0.09687579003933691,-0.2283898,0.017585065,0.15789279595679512,0.30559895991637764,0.15696860627874426,0.9898020395920816,-0.19498474982286682,-0.32249996,-0.06152529,0.004193752766671538,0.011437507545467832,0.003599280143971206,0.09998000399920016,0.01463130999785367,0.2375249500998004,1.0,0.15955650522285295,-0.011115728394224478,0.06751926243837292,0.0786349908325974
train,total_shape,1.0,totalDOS_028.00_029.00THz,28.0,29.0,28.5,214,none,-0.08498321292252492,-0.20598829,0.03577024,0.2156578138857127,0.35942968980952117,0.21095780843831233,0.9992001599680064,-0.1917827785397025,-0.31795582,-0.06356906,0.0048733375840960946,0.012183343960240236,0.003599280143971206,0.11457708458308338,0.03920114863245816,0.03592814371257485,0.9500998003992016,0.14667903087440062,-0.012572439007950242,0.04568875231448455,0.05826119132243479
train,total_shape,1.0,totalDOS_029.00_030.00THz,29.0,30.0,29.5,214,none,-0.20115695124131255,-0.3536038,-0.04393404,0.0031194996315173167,0.009358498894551951,0.004199160167966407,0.17056588682263546,-0.1821597922214889,-0.30924731,-0.04761285,0.007550183969092797,0.018120441525822713,0.007198560287942412,0.16736652669466107,0.07840718835197213,0.001996007984031936,0.3013972055888224,0.17207640798112003,0.02480352373503958,0.03351044637570677,0.008706922640667192
train,total_shape,1.0,totalDOS_030.00_031.00THz,30.0,31.0,30.5,214,none,-0.08786366870589894,-0.21647228,0.039722186,0.20044523237529085,0.34362039835764147,0.1905618876224755,0.9988002399520096,-0.1269564397359223,-0.25325274,0.006240121,0.06376155035068759,0.12752310070137518,0.0611877624475105,0.7840431913617276,0.08015600742257334,0.005988023952095809,0.2694610778443114,0.12751572281390633,-0.009197504703025938,0.03764335540500463,0.04684086010803057
train,total_shape,1.0,totalDOS_031.00_032.00THz,31.0,32.0,31.5,214,none,-0.2110302696774679,-0.3198305,-0.10347329,0.0019088564868934227,0.006027967853347651,0.002599480103979204,0.13957208558288342,-0.22089166148678907,-0.3388131,-0.09921898,0.0011430851593641853,0.003429255478092556,0.0007998400319936012,0.029994001199760048,0.04122520880547409,0.043912175648702596,0.9321357285429142,0.23901436952557747,0.01993705287187897,0.03758111968769762,0.01764406681581865
train,total_shape,1.0,totalDOS_032.00_033.00THz,32.0,33.0,32.5,214,none,-0.27702215093190824,-0.44011432,-0.08350825,3.965787000238129e-05,0.00019828935001190643,0.0003999200159968006,0.007198560287942412,-0.19352491594671498,-0.31881198,-0.054192614,0.004492225577516393,0.01171884933265146,0.003999200159968006,0.10757848430313938,0.04035543207509695,0.03992015968063872,0.9401197604790419,0.22080283905831954,0.04224882160956156,0.03216765010958167,-0.01008117149997989
train,total_shape,1.0,totalDOS_033.00_034.00THz,33.0,34.0,33.5,214,none,-0.0739756507950732,-0.22997841,0.08529738,0.2813421862894827,0.4562305723613233,0.28634273145370925,1.0,-0.10451111756053577,-0.2379786,0.033258203,0.12748668896825316,0.19123003345237974,0.1265746850629874,0.9662067586482703,0.042930061473029024,0.02594810379241517,0.9121756487025948,0.1092482549115899,-0.04256909694580013,0.007122963206517063,0.0496920601523172
train,total_shape,1.0,totalDOS_034.00_035.00THz,34.0,35.0,34.5,214,none,0.0365262262566603,-0.08650759,0.15598205,0.5951551507976325,0.6867174816895759,0.5982803439312138,1.0,-0.0208721806755126,-0.15175872,0.10183222,0.76144906840359,0.7877059328313,0.7626474705058989,1.0,0.028224658933502234,0.05389221556886228,0.9900199600798403,0.09739809686304383,-0.03296394845563344,-0.03846155535910567,-0.00549760690347223
train,total_shape,1.0,totalDOS_035.00_036.00THz,35.0,36.0,35.5,214,none,-0.06318152166217597,-0.16650233,0.06894257,0.35769191976760395,0.5431490518366971,0.3599280143971206,1.0,-0.016425676449176776,-0.14097436,0.107192904,0.8111864462454317,0.8249353690631509,0.8166366726654669,1.0,0.032897899771863415,0.04790419161676647,0.9800399201596807,0.1175162128321734,-0.015011994983831878,-0.022959733037891894,-0.007947738054060016
train,total_shape,1.0,totalDOS_036.00_037.00THz,36.0,37.0,36.5,214,none,-0.05037511949759001,-0.20040561,0.12045888,0.4635133092791459,0.593840989496927,0.47030593881223753,1.0,0.0547618456095784,-0.071031444,0.18075596,0.42544923983124905,0.5105390877974988,0.4351129774045191,1.0,0.042699751509982065,0.005988023952095809,0.9141716566866267,0.12745052727108253,-0.030730519557654157,-0.015293633884614355,0.015436885673039802
train,total_shape,1.0,totalDOS_037.00_038.00THz,37.0,38.0,37.5,214,none,-0.068167012322689,-0.23985651,0.033880185,0.32094785261445846,0.506759767285987,0.3203359328134373,1.0,0.030834774048055857,-0.09561171,0.16013011,0.6537644966680416,0.6881731543874122,0.6380723855228955,1.0,0.002502702425764447,0.37924151696606784,1.0,0.10970496201949875,-0.09189849598839728,-0.0761058108779391,0.01579268511045817
train,total_shape,1.0,totalDOS_038.00_039.00THz,38.0,39.0,38.5,214,none,-0.12453825034355852,-0.2652202,0.0007495475,0.06902557140595064,0.1479119387270371,0.060387922415516895,0.851629674065187,-0.13722073848417035,-0.24125649,-0.009688926,0.04495189628463741,0.09300392334752568,0.038792241551689664,0.6500699860027994,0.0,1.0,1.0,0.13392479098087656,-0.025526714475306855,-0.05872723320737161,-0.033200518732064754
train,total_shape,1.0,totalDOS_039.00_040.00THz,39.0,40.0,39.5,214,none,-0.09566157827771424,-0.19400588,0.045865413,0.1631932286671841,0.3059873037509702,0.14717056588682265,0.9912017596480703,-0.11230746591801484,-0.21333918,0.0074913753,0.1013212045163743,0.1625238575735195,0.10617876424715057,0.9216156768646271,0.019549568449116483,0.05189620758483034,1.0,0.11043312070766595,-0.006837615074914094,-0.6971284770991044,-0.6902908620241903
train,total_shape,1.0,totalDOS_040.00_041.00THz,40.0,41.0,40.5,214,none,-0.09043015158809434,-0.22884992,0.012422016,0.1875596219361933,0.3309875681226941,0.17476504699060189,0.9964007198560288,-0.1127787654535748,-0.21372004,0.0052186907,0.0998869500777725,0.1625238575735195,0.10397920415916817,0.9168166366726654,0.0,1.0,1.0,0.1155055070666749,-0.03741222189968174,-0.027082670310542678,0.010329551589139063
train,total_shape,1.0,totalDOS_041.00_042.00THz,41.0,42.0,41.5,214,none,-0.02335965934551247,-0.16737229,0.057807293,0.7340317744476614,0.8142739213095618,0.7474505098980204,1.0,-0.11091927455872913,-0.21317038,0.009118589,0.10564050742278769,0.1625238575735195,0.10997800439912017,0.9324135172965407,0.0,1.0,1.0,0.09439993872542303,-0.034338806372193664,-0.1626962508500549,-0.12835744447786124
train,total_shape,1.0,totalDOS_042.00_043.00THz,42.0,43.0,42.5,214,none,-0.007538908265489541,-0.1842435,0.06436423,0.9126946065576826,0.9326706272155808,0.9262147570485902,1.0,-0.11443631403784764,-0.21968414,0.019732682,0.09497003187943479,0.1625238575735195,0.09438112377524495,0.9048190361927615,0.004881336080718279,0.29740518962075846,1.0,0.09972709669898948,-0.061585615799949034,0.009164470202840835,0.07075008600278987
train,total_shape,1.0,totalDOS_043.00_044.00THz,43.0,44.0,43.5,214,none,-0.02122028236463356,-0.1523593,0.061936103,0.75759341094249,0.8142739213095618,0.7684463107378524,1.0,-0.11460019918244244,-0.21985722,0.019732682,0.09449453304574021,0.1625238575735195,0.09458108378324336,0.903619276144771,0.0,1.0,1.0,0.07468254988936256,-0.024715923942394413,-0.2680818726401972,-0.24336594869780281
train,total_shape,1.0,totalDOS_044.00_045.00THz,44.0,45.0,44.5,214,none,-0.007154831621401926,-0.13011368,0.056257695,0.9171261167619877,0.9326706272155808,0.9224155168966207,1.0,-0.0605602433604821,-0.15601863,0.040077522,0.37802523333777094,0.493076391310136,0.375124975004999,1.0,0.0,1.0,1.0,0.06267183187842007,-0.019542797223464747,-0.037922181857714454,-0.018379384634249707
