split,representation,bin_width_THz,feature,bin_low_THz,bin_high_THz,bin_center_THz,n,transform,pearson_r,pearson_ci95_low,pearson_ci95_high,pearson_p_analytic,pearson_p_fdr,pearson_p_permutation,pearson_p_maxT,spearman_rho,spearman_ci95_low,spearman_ci95_high,spearman_p_analytic,spearman_p_fdr,spearman_p_permutation,spearman_p_maxT,mutual_information,mi_p_permutation,mi_p_maxT,distance_correlation,linear_cv_R2,spline_cv_R2,nonlinear_spline_gain_R2
train,li_shape,0.5,LiPDOS_000.00_000.50THz,0.0,0.5,0.25,214,none,0.12157686413401324,0.029211644,0.21274199,0.07594931926335922,0.19068126963992316,0.07498500299940011,0.9624075184963007,0.3011785831734651,0.17931958,0.41841856,7.304146452662642e-06,2.7802880045619087e-05,0.0001999600079984003,0.0003999200159968006,,,,,,,
train,li_shape,0.5,LiPDOS_000.50_001.00THz,0.5,1.0,0.75,214,none,0.4002511412029886,0.33304197,0.47273576,1.2259037301362726e-09,2.0665234308011453e-08,0.0001999600079984003,0.0001999600079984003,0.5065675208984965,0.40895963,0.59640604,2.3815505666821825e-15,3.512787085856219e-14,0.0001999600079984003,0.0001999600079984003,,,,,,,
train,li_shape,0.5,LiPDOS_001.00_001.50THz,1.0,1.5,1.25,214,none,0.45963751156070637,0.38926455,0.5398707,1.3905040745086278e-12,1.6407948079201807e-10,0.0001999600079984003,0.0001999600079984003,0.5883618961051853,0.5033144,0.6663745,2.536037924132421e-21,2.992524750476257e-19,0.0001999600079984003,0.0001999600079984003,,,,,,,
train,li_shape,0.5,LiPDOS_001.50_002.00THz,1.5,2.0,1.75,214,none,0.40186652286778063,0.3270708,0.49719065,1.0368494040975955e-09,2.0665234308011453e-08,0.0001999600079984003,0.0001999600079984003,0.567033582099217,0.46768767,0.65543467,1.3271355418107748e-19,7.830099696683572e-18,0.0001999600079984003,0.0001999600079984003,,,,,,,
train,li_shape,0.5,LiPDOS_002.00_002.50THz,2.0,2.5,2.25,214,none,0.4260004619832222,0.3431556,0.51694083,7.610953694032976e-11,2.993641786319637e-09,0.0001999600079984003,0.0001999600079984003,0.5639753904140871,0.46674117,0.6519567,2.28711970644686e-19,8.996004178690982e-18,0.0001999600079984003,0.0001999600079984003,,,,,,,
train,li_shape,0.5,LiPDOS_002.50_003.00THz,2.5,3.0,2.75,214,none,0.3936676416931665,0.29613566,0.4964027,2.403832699566405e-09,3.5456532318604476e-08,0.0001999600079984003,0.0001999600079984003,0.5388200484720198,0.44065255,0.63315225,1.63743294260713e-17,3.9808524340207536e-16,0.0001999600079984003,0.0001999600079984003,,,,,,,
train,li_shape,0.5,LiPDOS_003.00_003.50THz,3.0,3.5,3.25,214,none,0.33904384808529137,0.24096566,0.43976042,3.7335569790274973e-07,2.9370648235016313e-06,0.0001999600079984003,0.0007998400319936012,0.4856288322754894,0.37330943,0.58680254,4.607069724556476e-14,6.040380305529601e-13,0.0001999600079984003,0.0001999600079984003,,,,,,,
train,li_shape,0.5,LiPDOS_003.50_004.00THz,3.5,4.0,3.75,214,none,0.29361319090659904,0.17728749,0.4197961,1.2615769841377966e-05,7.088861148964762e-05,0.0001999600079984003,0.007198560287942412,0.45667341761249663,0.34164336,0.5580101,2.0142723022755353e-12,1.9807010972376094e-11,0.0001999600079984003,0.0001999600079984003,,,,,,,
train,li_shape,0.5,LiPDOS_004.00_004.50THz,4.0,4.5,4.25,214,none,0.23208992003596596,0.11519564,0.38481686,0.0006212898976119243,0.002291006497443971,0.0007998400319936012,0.1235752849430114,0.41625468507848046,0.2912713,0.5283043,2.2406125496912112e-10,1.7626152057570863e-09,0.0001999600079984003,0.0001999600079984003,,,,,,,
train,li_shape,0.5,LiPDOS_004.50_005.00THz,4.5,5.0,4.75,214,none,0.33009699190642144,0.232597,0.4352397,7.820865997422723e-07,5.127012153866007e-06,0.0001999600079984003,0.0013997200559888023,0.4568265722441638,0.34801266,0.55422217,1.976241778759836e-12,1.9807010972376094e-11,0.0001999600079984003,0.0001999600079984003,,,,,,,
train,li_shape,0.5,LiPDOS_005.00_005.50THz,5.0,5.5,5.25,214,none,0.37836031683657567,0.25091317,0.51542234,1.0877019715963537e-08,1.1668075695306339e-07,0.0001999600079984003,0.0001999600079984003,0.5113320117085537,0.4059419,0.603555,1.1792895949769343e-15,2.070887044004323e-14,0.0001999600079984003,0.0001999600079984003,,,,,,,
train,li_shape,0.5,LiPDOS_005.50_006.00THz,5.5,6.0,5.75,214,none,0.4313575466526078,0.32681113,0.5404291,4.142099754535709e-11,2.443838855176068e-09,0.0001999600079984003,0.0001999600079984003,0.5386374881510726,0.43208137,0.630779,1.686801878822353e-17,3.9808524340207536e-16,0.0001999600079984003,0.0001999600079984003,,,,,,,
train,li_shape,0.5,LiPDOS_006.00_006.50THz,6.0,6.5,6.25,214,none,0.40074158509288915,0.28663206,0.5150713,1.1652332917188227e-09,2.0665234308011453e-08,0.0001999600079984003,0.0001999600079984003,0.5110569459058768,0.39517793,0.6106925,1.2284923142398526e-15,2.070887044004323e-14,0.0001999600079984003,0.0001999600079984003,,,,,,,
train,li_shape,0.5,LiPDOS_006.50_007.00THz,6.5,7.0,6.75,214,none,0.24093830266923247,0.14042106,0.3721235,0.00037580261962098305,0.0015291279005267585,0.0009998000399920016,0.09038192361527694,0.36730290152468636,0.24157444,0.48266095,3.0866777650861936e-08,1.5330101557574196e-07,0.0001999600079984003,0.0001999600079984003,,,,,,,
train,li_shape,0.5,LiPDOS_007.00_007.50THz,7.0,7.5,7.25,214,none,0.18154524704279582,0.05041785,0.31959164,0.0077589315367373925,0.026158683466714638,0.008198360327934412,0.3925214957008598,0.2687888290499679,0.135834,0.39388055,6.817961833395923e-05,0.00024379378676991483,0.0001999600079984003,0.0023995200959808036,,,,,,,
