split,representation,bin_width_THz,feature,bin_low_THz,bin_high_THz,bin_center_THz,n,transform,pearson_r,pearson_ci95_low,pearson_ci95_high,pearson_p_analytic,pearson_p_fdr,pearson_p_permutation,pearson_p_maxT,spearman_rho,spearman_ci95_low,spearman_ci95_high,spearman_p_analytic,spearman_p_fdr,spearman_p_permutation,spearman_p_maxT,mutual_information,mi_p_permutation,mi_p_maxT,distance_correlation,linear_cv_R2,spline_cv_R2,nonlinear_spline_gain_R2
train,total_shape,2.0,totalDOS_000.00_002.00THz,0.0,2.0,1.0,214,none,0.31550356456695555,0.23463462,0.44770193,2.4866258258282716e-06,9.635675075084553e-06,0.0001999600079984003,0.0011997600479904018,0.46383554080777956,0.34697688,0.57045877,8.176253197147101e-13,8.448794970385338e-12,0.0001999600079984003,0.0001999600079984003,,,,,,,
train,total_shape,2.0,totalDOS_002.00_004.00THz,2.0,4.0,3.0,214,none,0.40733179440255013,0.28949624,0.51808125,5.843940239535011e-10,1.8116214742558534e-08,0.0001999600079984003,0.0001999600079984003,0.47191536655601213,0.3576213,0.5748192,2.882260197453494e-13,8.448794970385338e-12,0.0001999600079984003,0.0001999600079984003,,,,,,,
train,total_shape,2.0,totalDOS_004.00_006.00THz,4.0,6.0,5.0,214,none,0.20212917774664305,0.10735907,0.31043562,0.002975117259882219,0.007685719588029065,0.004399120175964807,0.12117576484703059,0.2997732362732872,0.18507738,0.40763456,8.094033642016016e-06,2.5091504290249652e-05,0.0001999600079984003,0.0001999600079984003,,,,,,,
train,total_shape,2.0,totalDOS_006.00_008.00THz,6.0,8.0,7.0,214,none,0.3673651968088828,0.25978798,0.47768098,3.0689274493999844e-08,3.1712250310466505e-07,0.0001999600079984003,0.0001999600079984003,0.3935841238805811,0.2771904,0.5073677,2.424226413297539e-09,1.503020376244474e-08,0.0001999600079984003,0.0001999600079984003,,,,,,,
train,total_shape,2.0,totalDOS_008.00_010.00THz,8.0,10.0,9.0,214,none,0.14255059215222188,0.004022909,0.27705598,0.037180606209276275,0.07683991949917096,0.03959208158368326,0.5078984203159368,0.1944947424652832,0.06592807,0.32095197,0.004291884780990305,0.01023449447774611,0.0027994401119776045,0.05538892221555689,,,,,,,
train,total_shape,2.0,totalDOS_010.00_012.00THz,10.0,12.0,11.0,214,none,0.052335176778734324,-0.08378372,0.18182367,0.4462774271454557,0.5779877353697673,0.4371125774845031,1.0,0.09514272028427152,-0.049422834,0.22787726,0.1654984096819165,0.23320230455179145,0.16816636672665466,0.9454109178164367,,,,,,,
train,total_shape,2.0,totalDOS_012.00_014.00THz,12.0,14.0,13.0,214,none,-0.26416187928877904,-0.39967805,-0.120626144,9.175163856839483e-05,0.0003160334217355822,0.0001999600079984003,0.007998400319936013,-0.3011661881561048,-0.42033455,-0.17641704,7.3107816990923725e-06,2.5091504290249652e-05,0.0001999600079984003,0.0001999600079984003,,,,,,,
train,total_shape,2.0,totalDOS_014.00_016.00THz,14.0,16.0,15.0,214,none,-0.3240527166257816,-0.42781815,-0.22172284,1.2720668061599083e-06,9.635675075084553e-06,0.0001999600079984003,0.0005998800239952009,-0.34255373737266176,-0.44843498,-0.23303087,2.7755883301967986e-07,1.0755404779512596e-06,0.0001999600079984003,0.0001999600079984003,,,,,,,
train,total_shape,2.0,totalDOS_016.00_018.00THz,16.0,18.0,17.0,214,none,-0.04705946075525424,-0.1769866,0.09101986,0.49349028616340906,0.5779877353697673,0.4903019396120776,1.0,-0.09819962483065536,-0.2279504,0.032762185,0.152262510500674,0.22476846788194735,0.14817036592681462,0.9292141571685663,,,,,,,
train,total_shape,2.0,totalDOS_018.00_020.00THz,18.0,20.0,19.0,214,none,-0.31779292292682815,-0.43882516,-0.20561327,2.0822559794726135e-06,9.635675075084553e-06,0.0001999600079984003,0.0011997600479904018,-0.38854869962330624,-0.49434325,-0.27356675,4.016979765488072e-09,2.0754395455021704e-08,0.0001999600079984003,0.0001999600079984003,,,,,,,
