split,representation,bin_width_THz,feature,bin_low_THz,bin_high_THz,bin_center_THz,n,transform,pearson_r,pearson_ci95_low,pearson_ci95_high,pearson_p_analytic,pearson_p_fdr,pearson_p_permutation,pearson_p_maxT,spearman_rho,spearman_ci95_low,spearman_ci95_high,spearman_p_analytic,spearman_p_fdr,spearman_p_permutation,spearman_p_maxT,mutual_information,mi_p_permutation,mi_p_maxT,distance_correlation,linear_cv_R2,spline_cv_R2,nonlinear_spline_gain_R2
train,conditional_li_shape,1.0,LiPDOS_000.00_001.00THz,0.0,1.0,0.5,214,none,-0.3698987125944451,-0.59110236,0.30598658,2.4247762855872514e-08,9.699105142349005e-08,0.004199160167966407,0.04479104179164167,0.12009697830538983,-0.025355114,0.26475742,0.07961443734578692,0.1990360933644673,0.07858428314337132,0.9542091581683664,0.0,1.0,1.0,0.33208023889127747,0.050599021196441774,-0.056512720077612766,-0.10711174127405454
train,conditional_li_shape,1.0,LiPDOS_001.00_002.00THz,1.0,2.0,1.5,214,none,-0.2571389472019355,-0.69790417,0.45145562,0.00014252424379077394,0.0003887024830657471,0.009598080383923215,0.09878024395120975,0.11012119226989846,-0.043510053,0.25529557,0.10818859903276407,0.24966599776791706,0.10197960407918416,0.9848030393921215,0.06347522772019776,0.027944111776447105,0.7345309381237525,0.30286676346823654,-0.4751958703186707,-0.6338050163256503,-0.15860914600697962
train,conditional_li_shape,1.0,LiPDOS_002.00_003.00THz,2.0,3.0,2.5,214,none,-0.25137251662025306,-0.5401175,0.13808952,0.00020275100799882972,0.0005289156730404253,0.007398520295940812,0.10237952409518096,0.0960385219379743,-0.05516287,0.23890351,0.1615336791521781,0.28103440686681774,0.15116976604679064,0.9994001199760048,0.0027624429167421027,0.4590818363273453,1.0,0.24513757474461048,-0.002248243464914035,-0.015121825689328183,-0.012873582224414148
train,conditional_li_shape,1.0,LiPDOS_003.00_004.00THz,3.0,4.0,3.5,214,none,-0.22637266578553228,-0.61240226,0.25625336,0.0008512856388339031,0.0018917458640753402,0.007998400319936013,0.125374925014997,-0.05713577268872964,-0.20313531,0.09253964,0.40562992036976764,0.5700684942413002,0.4081183763247351,1.0,0.04909819957546002,0.09580838323353294,0.9421157684630739,0.27377890562788937,-0.07775131938514934,-0.4536413486114521,-0.37589002922630277
train,conditional_li_shape,1.0,LiPDOS_004.00_005.00THz,4.0,5.0,4.5,214,none,0.016810315180024016,-0.5502487,0.5614701,0.80685080290787,0.864483003115575,0.7516496700659868,1.0,0.02813411658824934,-0.1269733,0.18200049,0.6823656162724547,0.8188387395269456,0.6798640271945611,1.0,0.05775199647887641,0.04590818363273453,0.8383233532934131,0.3103416822568314,-0.3556333620179688,-1.142817151776676,-0.7871837897587073
train,conditional_li_shape,1.0,LiPDOS_005.00_006.00THz,5.0,6.0,5.5,214,none,0.597944268414794,0.12025094,0.7991507,3.889567583119085e-22,3.8895675831190846e-21,0.0001999600079984003,0.015596880623875225,0.23275589201367736,0.07990207,0.37769052,0.0005986091799591933,0.00718331015951032,0.0007998400319936012,0.027194561087782444,0.003441752633783768,0.43313373253493015,1.0,0.4219058770758289,0.08245190403144875,0.056448024011572895,-0.026003880019875858
train,conditional_li_shape,1.0,LiPDOS_006.00_007.00THz,6.0,7.0,6.5,214,none,0.6927277508823119,0.26978484,0.8716856,6.35671448137023e-32,3.814028688822138e-30,0.0001999600079984003,0.0001999600079984003,0.3564056803328119,0.20827578,0.48986316,8.30854332404175e-08,4.9851259944250504e-06,0.0001999600079984003,0.0001999600079984003,0.12187199593622822,0.001996007984031936,0.03792415169660679,0.48149735629156115,0.3493199958893364,0.1386680556239107,-0.21065194026542566
train,conditional_li_shape,1.0,LiPDOS_007.00_008.00THz,7.0,8.0,7.5,214,none,0.1964308147163483,-0.18562348,0.4627948,0.003915825810834069,0.0071196832924255785,0.014997000599880024,0.1845630873825235,0.18879729146450097,0.044416826,0.32778627,0.005594428595901357,0.037296190639342384,0.005398920215956809,0.21935612877424515,0.013453513399722006,0.3033932135728543,1.0,0.29854199844659124,-0.09835909830685141,-0.29989371927132025,-0.20153462096446884
train,conditional_li_shape,1.0,LiPDOS_008.00_009.00THz,8.0,9.0,8.5,214,none,0.24978381407463204,0.013784338,0.40643185,0.0002231061967673983,0.0005577654919184957,0.006798640271945611,0.10257948410317937,0.09549363120693297,-0.051678944,0.24753685,0.163936737338977,0.28103440686681774,0.16216756648670266,0.9994001199760048,0.03983711125680811,0.1437125748502994,0.998003992015968,0.25507845837106485,-0.011724991686447916,-0.16260013473222856,-0.15087514304578065
train,conditional_li_shape,1.0,LiPDOS_009.00_010.00THz,9.0,10.0,9.5,214,none,0.3340628398258122,-0.40154058,0.718077,5.651428572827387e-07,2.1192857148102703e-06,0.00639872025594881,0.05838832233553289,-0.17772070370495086,-0.32354093,-0.029779647,0.009177341245540682,0.045886706227703404,0.008398320335932814,0.32953409318136373,0.05713921832935975,0.03592814371257485,0.846307385229541,0.35798243515908584,-0.3721281394377072,-0.01936591372558527,0.3527622257121219
